term 	 tf-idf weight 	 BM25 ranking 
 nemzet 	 509.36770696985724 1.6661150526688346 
szabad 	 2732.265152035459 0.9746181219785901 
velemenyei 	 17530.594355794754 0.38399927513437365 
nsz 	 1622.556106821763 1.3105791493401047 
nepszabadsag 	 5782.468549909907 0.6442942816964231 
hirlap 	 5851.487875205121 0.6442942816964231 
nszv 	 6490.224427287052 0.6442942816964231 
nepszava 	 12299.002637157217 0.38399927513437365 
esti 	 6490.224427287052 0.6442942816964231 
vilaggazdasag1 	 23263.912849994864 0.38399927513437365 
kulfold 	 12627.54669117808 0.38399927513437365 
siker 	 19963.145976168402 0.38399927513437365 
lapok 	 5427.071909466854 0.8323688069065445 
beszamoloi 	 9981.572988084201 0.6442942816964231 
szerint 	 594.2623247981668 1.6210124155854257 
sikerult 	 12980.448854574104 0.38399927513437365 
elorelepest 	 25194.737694805943 0.38399927513437365 
elerni 	 17076.72727956656 0.38399927513437365 
masodikvilaghaboru 	 28495.5045686324 0.38399927513437365 
alatt 	 5464.530304070918 0.6442942816964231 
szovjetunioba 	 25194.737694805943 0.38399927513437365 
hurcolt 	 25194.737694805943 0.38399927513437365 
kulturkincsekugyeben 	 28495.5045686324 0.38399927513437365 
ezt 	 982.8613079078626 1.4465744073076814 
orosz 	 2428.5715001748267 1.0859716911985118 
restitucios 	 25194.737694805943 0.38399927513437365 
vegyes 	 18032.321131357327 0.38399927513437365 
bizottsagmoszkvai 	 28495.5045686324 0.38399927513437365 
ulese 	 20831.361229621216 0.38399927513437365 
utan 	 1544.4963409980699 1.2490695363212505 
balint 	 16662.379102341944 0.38399927513437365 
kultuszminiszter 	 19229.080438831 0.38399927513437365 
kozoltemagyar 	 28495.5045686324 0.38399927513437365 
ujsagirokkal 	 28495.5045686324 0.38399927513437365 
torveny 	 2312.9874199639626 1.0859716911985118 
elfogadasa 	 20831.361229621216 0.38399927513437365 
eseten 	 14731.554257530865 0.38399927513437365 
moszkvavisszaszolgaltathatja 	 28495.5045686324 0.38399927513437365 
hazanknak 	 21893.97082097948 0.38399927513437365 
sarospataki 	 12597.368847402971 0.6442942816964231 
reformatus 	 17076.72727956656 0.38399927513437365 
konyvtarnyizsnyij 	 28495.5045686324 0.38399927513437365 
novgorodban 	 28495.5045686324 0.38399927513437365 
orzott 	 25194.737694805943 0.38399927513437365 
anyagat 	 23263.912849994864 0.38399927513437365 
mit 	 1561.294372591691 1.2490695363212505 
szolna 	 11631.956424997432 0.6442942816964231 
szdsz 	 1578.5177156804323 1.2490695363212505 
mostani 	 12800.729412719786 0.38399927513437365 
harmadik 	 7114.913740984148 0.6442942816964231 
zsido 	 1484.6235809461648 1.3627750108534742 
karterites 	 10946.98541048974 0.6442942816964231 
cimmel 	 7501.871312118349 0.6442942816964231 
nemzetvisszaszolgaltatna 	 28495.5045686324 0.38399927513437365 
zsinagoga 	 28495.5045686324 0.38399927513437365 
karakoszorcsogon 	 28495.5045686324 0.38399927513437365 
orzottlabtorlojet 	 28495.5045686324 0.38399927513437365 
nem 	 138.9184655372338 1.8963568766223415 
jottok 	 25194.737694805943 0.38399927513437365 
akkor 	 1241.4799195572612 1.3627750108534742 
johettek 	 25194.737694805943 0.38399927513437365 
moszkva 	 9614.5402194155 0.6442942816964231 
megfelelo 	 6490.224427287052 0.6442942816964231 
valaszt 	 15003.742624236698 0.38399927513437365 
nato 	 1578.5177156804323 1.2490695363212505 
bovitesere 	 23263.912849994864 0.38399927513437365 
oroszorszag 	 8140.607864200281 0.6442942816964231 
szamara 	 3810.2624612348013 0.8323688069065445 
legfontosabb 	 14474.086149841813 0.38399927513437365 
hogy 	 132.05829439959263 1.9012222745178033 
kozeledjen 	 28495.5045686324 0.38399927513437365 
azeszak 	 28495.5045686324 0.38399927513437365 
atlanti 	 17076.72727956656 0.38399927513437365 
katonai 	 14474.086149841813 0.38399927513437365 
gepezete 	 23263.912849994864 0.38399927513437365 
hataraihoz 	 25194.737694805943 0.38399927513437365 
jelentetteki 	 14247.7522843162 0.6442942816964231 
kedden 	 3506.118871158951 1.0859716911985118 
jevgenyij 	 23263.912849994864 0.38399927513437365 
primakov 	 6197.734649051007 0.8323688069065445 
kulugyminiszter 	 7501.871312118349 0.6442942816964231 
aki 	 882.0558014749713 1.4807188961711921 
ertegyet 	 28495.5045686324 0.38399927513437365 
azzal 	 2891.2342749549534 0.9746181219785901 
eleve 	 25194.737694805943 0.38399927513437365 
elrendelt 	 21893.97082097948 0.38399927513437365 
dolog 	 13167.217890610029 0.38399927513437365 
lenne 	 1821.5101013569727 1.175509071949766 
tomb 	 25194.737694805943 0.38399927513437365 
bovitese 	 21893.97082097948 0.38399927513437365 
ami 	 1528.1031209095718 1.2490695363212505 
ellentetes 	 18593.203947153022 0.38399927513437365 
erdekeivel 	 28495.5045686324 0.38399927513437365 
elejet 	 25194.737694805943 0.38399927513437365 
akarjuk 	 21893.97082097948 0.38399927513437365 
vennia 	 28495.5045686324 0.38399927513437365 
bovitesenek 	 25194.737694805943 0.38399927513437365 
mondta 	 2891.2342749549534 0.9746181219785901 
legalabbkerek 	 28495.5045686324 0.38399927513437365 
perec 	 23263.912849994864 0.38399927513437365 
kimondja 	 20831.361229621216 0.38399927513437365 
vannak 	 2891.2342749549534 0.9746181219785901 
szanva 	 28495.5045686324 0.38399927513437365 
stopra 	 28495.5045686324 0.38399927513437365 
igyvalik 	 28495.5045686324 0.38399927513437365 
erthetove 	 28495.5045686324 0.38399927513437365 
szlovakia 	 5097.479024442187 0.8323688069065445 
lepenzelesevel 	 28495.5045686324 0.38399927513437365 
olajgate 	 19229.080438831 0.38399927513437365 
kgb 	 15292.437073326562 0.38399927513437365 
beszervezett 	 28495.5045686324 0.38399927513437365 
hornek 	 19963.145976168402 0.38399927513437365 
elerik 	 25194.737694805943 0.38399927513437365 
soha 	 6583.6089453050145 0.6442942816964231 
lehetnato 	 28495.5045686324 0.38399927513437365 
tag 	 16662.379102341944 0.38399927513437365 
mert 	 1069.6721846367002 1.407623659407904 
teruletileg 	 28495.5045686324 0.38399927513437365 
van 	 698.3285585194897 1.5108950205575213 
szigetelve 	 28495.5045686324 0.38399927513437365 
nyugattolszlovakia 	 28495.5045686324 0.38399927513437365 
altal 	 1578.5177156804323 1.2490695363212505 
kozben 	 16281.215728400563 0.38399927513437365 
pedig 	 1528.1031209095718 1.2490695363212505 
ugy 	 1337.0902307958752 1.3105791493401047 
csinalnak 	 20831.361229621216 0.38399927513437365 
mintha 	 6887.980202870051 0.6442942816964231 
ahitoznanaknato 	 28495.5045686324 0.38399927513437365 
nehogy 	 18593.203947153022 0.38399927513437365 
szimatot 	 28495.5045686324 0.38399927513437365 
kapjon 	 10415.680614810608 0.6442942816964231 
problema 	 19229.080438831 0.38399927513437365 
ajeghegy 	 28495.5045686324 0.38399927513437365 
mszp 	 2891.2342749549534 0.9746181219785901 
bunszovetkezetet 	 25194.737694805943 0.38399927513437365 
hopsz 	 28495.5045686324 0.38399927513437365 
majdnem 	 7964.15678250227 0.6442942816964231 
koa 	 28495.5045686324 0.38399927513437365 
liciot 	 28495.5045686324 0.38399927513437365 
mondtam 	 19229.080438831 0.38399927513437365 
igazan 	 7799.8847554918375 0.6442942816964231 
elsullyeszti 	 28495.5045686324 0.38399927513437365 
nemzeti 	 5650.1567343103015 0.6442942816964231 
vagyon 	 5427.071909466854 0.8323688069065445 
kirablasabankozos 	 28495.5045686324 0.38399927513437365 
celjuk 	 10415.680614810608 0.6442942816964231 
mar 	 616.1878548184495 1.6031426752918734 
elfogyott 	 25194.737694805943 0.38399927513437365 
tavlati 	 23263.912849994864 0.38399927513437365 
strategia 	 21893.97082097948 0.38399927513437365 
ban 	 3643.0202027139453 0.8323688069065445 
viszont 	 5586.659638007676 0.6442942816964231 
fognak 	 7799.8847554918375 0.6442942816964231 
egyet 	 6998.74436009673 0.6442942816964231 
erteni 	 20831.361229621216 0.38399927513437365 
arccal 	 28495.5045686324 0.38399927513437365 
szovjet 	 7501.871312118349 0.6442942816964231 
unio 	 16281.215728400563 0.38399927513437365 
fele 	 3997.2233998333672 0.8323688069065445 
szorosabb 	 23263.912849994864 0.38399927513437365 
integraciot 	 23263.912849994864 0.38399927513437365 
celzo 	 18032.321131357327 0.38399927513437365 
konfoderativ 	 28495.5045686324 0.38399927513437365 
jegyeket 	 23263.912849994864 0.38399927513437365 
mutatoszovetsegre 	 28495.5045686324 0.38399927513437365 
lepett 	 16281.215728400563 0.38399927513437365 
minszk 	 28495.5045686324 0.38399927513437365 
szuverenkoztarsasagok 	 28495.5045686324 0.38399927513437365 
kozossegenek 	 28495.5045686324 0.38399927513437365 
meglakitasarol 	 28495.5045686324 0.38399927513437365 
szolo 	 12142.857500874134 0.38399927513437365 
szerzodestborisz 	 28495.5045686324 0.38399927513437365 
jelcin 	 15292.437073326562 0.38399927513437365 
alekszander 	 28495.5045686324 0.38399927513437365 
lukasenko 	 28495.5045686324 0.38399927513437365 
feherorosz 	 25194.737694805943 0.38399927513437365 
elnokirta 	 28495.5045686324 0.38399927513437365 
ala 	 5782.468549909907 0.6442942816964231 
kremlben 	 25194.737694805943 0.38399927513437365 
kozosseg 	 16662.379102341944 0.38399927513437365 
elen 	 17076.72727956656 0.38399927513437365 
ket 	 2702.868596746622 0.9746181219785901 
orszag 	 3683.2080032543413 0.8323688069065445 
allamhatalmiszerveinek 	 28495.5045686324 0.38399927513437365 
vezetoibol 	 28495.5045686324 0.38399927513437365 
allo 	 13361.612228515485 0.38399927513437365 
nemzetek 	 19229.080438831 0.38399927513437365 
folotti 	 21893.97082097948 0.38399927513437365 
szerv 	 20831.361229621216 0.38399927513437365 
felsotanacs 	 28495.5045686324 0.38399927513437365 
tanacs 	 15928.31356500454 0.38399927513437365 
oroszul 	 25194.737694805943 0.38399927513437365 
walensa 	 28495.5045686324 0.38399927513437365 
mint 	 1188.5246495963336 1.3627750108534742 
hajogyari 	 28495.5045686324 0.38399927513437365 
szerelo 	 14247.7522843162 0.6442942816964231 
lech 	 23263.912849994864 0.38399927513437365 
walesa 	 23263.912849994864 0.38399927513437365 
volt 	 1069.6721846367002 1.407623659407904 
lengyel 	 16662.379102341944 0.38399927513437365 
elnok 	 2398.3340399000203 1.0859716911985118 
tegnap 	 1828.6756303885409 1.2490695363212505 
ismet 	 2961.2838902322555 0.9746181219785901 
munkaba 	 25194.737694805943 0.38399927513437365 
allt 	 14731.554257530865 0.38399927513437365 
gdanskihajogyarban 	 28495.5045686324 0.38399927513437365 
igy 	 2674.1804615917504 0.9746181219785901 
kivan 	 7237.043074920906 0.6442942816964231 
tiltakozni 	 25194.737694805943 0.38399927513437365 
amiatt 	 25194.737694805943 0.38399927513437365 
szejm 	 28495.5045686324 0.38399927513437365 
rendezte 	 21893.97082097948 0.38399927513437365 
avolt 	 25194.737694805943 0.38399927513437365 
allamfok 	 28495.5045686324 0.38399927513437365 
nyugdijanak 	 28495.5045686324 0.38399927513437365 
ugyet 	 15928.31356500454 0.38399927513437365 
elektromos 	 28495.5045686324 0.38399927513437365 
targoncakatjavit 	 28495.5045686324 0.38399927513437365 
havi 	 7501.871312118349 0.6442942816964231 
fizetese 	 25194.737694805943 0.38399927513437365 
rossz 	 7114.913740984148 0.6442942816964231 
otlet 	 19963.145976168402 0.38399927513437365 
goncz 	 6782.140556188895 0.6442942816964231 
nek 	 3074.750659289304 0.9746181219785901 
horn 	 900.9561989155407 1.4807188961711921 
nak 	 6313.77334558904 0.6442942816964231 
peto 	 13361.612228515485 0.38399927513437365 
maris 	 14731.554257530865 0.38399927513437365 
fel 	 1544.4963409980699 1.2490695363212505 
kellene 	 11430.787383704404 0.38399927513437365 
tenni 	 13564.28111237779 0.38399927513437365 
klasszikuskodaly 	 28495.5045686324 0.38399927513437365 
zoltani 	 28495.5045686324 0.38399927513437365 
kerdest 	 15599.769510983675 0.38399927513437365 
maguk 	 14229.827481968296 0.38399927513437365 
hova 	 9296.601973576511 0.6442942816964231 
visszamenni 	 28495.5045686324 0.38399927513437365 
apartheidet 	 28495.5045686324 0.38399927513437365 
bortonbuntetessel 	 28495.5045686324 0.38399927513437365 
sujtja 	 11631.956424997432 0.6442942816964231 
lex 	 25194.737694805943 0.38399927513437365 
szentfoldon 	 28495.5045686324 0.38399927513437365 
mukodo 	 7501.871312118349 0.6442942816964231 
kereszteny 	 3750.9356560591746 0.9746181219785901 
egyhaz 	 8140.607864200281 0.6442942816964231 
vezetoje 	 2633.443578122006 1.0859716911985118 
husvetiuzenetben 	 28495.5045686324 0.38399927513437365 
megbekelesre 	 28495.5045686324 0.38399927513437365 
szolitotta 	 11631.956424997432 0.6442942816964231 
palesztinokat 	 14247.7522843162 0.6442942816964231 
zsidokat 	 25194.737694805943 0.38399927513437365 
vezetok 	 15292.437073326562 0.38399927513437365 
elesen 	 19963.145976168402 0.38399927513437365 
biraltak 	 23263.912849994864 0.38399927513437365 
izraelt 	 28495.5045686324 0.38399927513437365 
amiert 	 16662.379102341944 0.38399927513437365 
februarvegen 	 28495.5045686324 0.38399927513437365 
valaszul 	 23263.912849994864 0.38399927513437365 
palesztinok 	 28495.5045686324 0.38399927513437365 
sorozatos 	 25194.737694805943 0.38399927513437365 
ongyilkos 	 12597.368847402971 0.6442942816964231 
merenyleteire 	 28495.5045686324 0.38399927513437365 
lezarta 	 23263.912849994864 0.38399927513437365 
ciszjordania 	 25194.737694805943 0.38399927513437365 
gazai 	 28495.5045686324 0.38399927513437365 
ovezet 	 21893.97082097948 0.38399927513437365 
hatarat 	 23263.912849994864 0.38399927513437365 
vallasi 	 18593.203947153022 0.38399927513437365 
vezetokkifejeztek 	 28495.5045686324 0.38399927513437365 
reszvetuket 	 28495.5045686324 0.38399927513437365 
aldozatok 	 19963.145976168402 0.38399927513437365 
hozzatartozoinak 	 28495.5045686324 0.38399927513437365 
ugyanakkorjeleztek 	 28495.5045686324 0.38399927513437365 
zarlat 	 25194.737694805943 0.38399927513437365 
elsosorban 	 13564.28111237779 0.38399927513437365 
vetlen 	 28495.5045686324 0.38399927513437365 
apalesztin 	 28495.5045686324 0.38399927513437365 
teruletek 	 20831.361229621216 0.38399927513437365 
zarlatan 	 28495.5045686324 0.38399927513437365 
nemileg 	 28495.5045686324 0.38399927513437365 
enyhitett 	 28495.5045686324 0.38399927513437365 
izrael 	 19963.145976168402 0.38399927513437365 
hamasz 	 28495.5045686324 0.38399927513437365 
ujabb 	 6149.501318578608 0.6442942816964231 
akciokat 	 10946.98541048974 0.6442942816964231 
helyezett 	 20831.361229621216 0.38399927513437365 
kilatasba 	 21893.97082097948 0.38399927513437365 
hatarontul 	 14731.554257530865 0.38399927513437365 
felvidek 	 16662.379102341944 0.38399927513437365 
kovacs 	 6680.806114257743 0.6442942816964231 
moszkovita 	 23263.912849994864 0.38399927513437365 
remenykedik 	 25194.737694805943 0.38399927513437365 
eselmeseli 	 28495.5045686324 0.38399927513437365 
szeretne 	 5199.923170327892 0.8323688069065445 
fog 	 4389.072630203343 0.8323688069065445 
almodozas 	 25194.737694805943 0.38399927513437365 
utanvisszamenni 	 28495.5045686324 0.38399927513437365 
kulugyminiszterium 	 18032.321131357327 0.38399927513437365 
azt 	 557.0878746157714 1.637342214818427 
szlovakalapszerzodes 	 28495.5045686324 0.38399927513437365 
ratifikacios 	 23263.912849994864 0.38399927513437365 
okmanyainak 	 28495.5045686324 0.38399927513437365 
cserejere 	 28495.5045686324 0.38399927513437365 
szakertoitalalkozo 	 28495.5045686324 0.38399927513437365 
kereteben 	 15599.769510983675 0.38399927513437365 
magyarorszagon 	 3724.4397586717837 0.8323688069065445 
kerulne 	 18593.203947153022 0.38399927513437365 
sor 	 13564.28111237779 0.38399927513437365 
szokasos 	 9016.160565678663 0.6442942816964231 
hetisajtotajekoztatojan 	 28495.5045686324 0.38399927513437365 
szentivanyi 	 21893.97082097948 0.38399927513437365 
gabor 	 6313.77334558904 0.6442942816964231 
kulugyi 	 15599.769510983675 0.38399927513437365 
szovivo 	 18593.203947153022 0.38399927513437365 
elmondta 	 6149.501318578608 0.6442942816964231 
mult 	 6230.220913118406 0.6442942816964231 
heti 	 13564.28111237779 0.38399927513437365 
jegyzekvaltas 	 28495.5045686324 0.38399927513437365 
ota 	 12299.002637157217 0.38399927513437365 
semmi 	 6071.428750437067 0.6442942816964231 
sem 	 629.2189321392354 1.6031426752918734 
tortent 	 4099.667545719072 0.8323688069065445 
azalapszerzodes 	 28495.5045686324 0.38399927513437365 
hatalyba 	 20831.361229621216 0.38399927513437365 
lepteteseert 	 28495.5045686324 0.38399927513437365 
tervezilyet 	 28495.5045686324 0.38399927513437365 
budapesten 	 14474.086149841813 0.38399927513437365 
varjak 	 19963.145976168402 0.38399927513437365 
elkeszitiratifikacios 	 28495.5045686324 0.38399927513437365 
okmanyat 	 28495.5045686324 0.38399927513437365 
amely 	 982.8613079078626 1.4465744073076814 
remenyek 	 28495.5045686324 0.38399927513437365 
azonoslesz 	 28495.5045686324 0.38399927513437365 
valtozattal 	 28495.5045686324 0.38399927513437365 
gazdasag 	 5995.835099750051 0.6442942816964231 
bokros 	 4743.275827322765 0.8323688069065445 
programmal 	 28495.5045686324 0.38399927513437365 
feltornasztuk 	 28495.5045686324 0.38399927513437365 
magunkat 	 18032.321131357327 0.38399927513437365 
evvel 	 4389.072630203343 0.8323688069065445 
ezelottiszintre 	 28495.5045686324 0.38399927513437365 
bravo 	 23263.912849994864 0.38399927513437365 
ksh 	 4508.080282839332 0.9746181219785901 
elozetes 	 6010.773710452441 0.8323688069065445 
szamitasa 	 28495.5045686324 0.38399927513437365 
masfel 	 15928.31356500454 0.38399927513437365 
szazalekos 	 12299.002637157217 0.38399927513437365 
tavaly 	 2525.509338235616 1.0859716911985118 
abrutto 	 25194.737694805943 0.38399927513437365 
termek 	 18032.321131357327 0.38399927513437365 
gdp 	 7237.043074920906 0.6442942816964231 
novekedese 	 20831.361229621216 0.38399927513437365 
egy 	 411.41237870642317 1.721378750102981 
fore 	 19963.145976168402 0.38399927513437365 
vetitve 	 28495.5045686324 0.38399927513437365 
dollar 	 5715.393691852202 0.6442942816964231 
mig 	 2925.7439376025604 0.9746181219785901 
vasarloero 	 25194.737694805943 0.38399927513437365 
paritason 	 28495.5045686324 0.38399927513437365 
szamolva 	 23263.912849994864 0.38399927513437365 
ezer 	 6149.501318578608 0.6442942816964231 
amivel 	 17530.594355794754 0.38399927513437365 
amagyar 	 16281.215728400563 0.38399927513437365 
ezelotti 	 21893.97082097948 0.38399927513437365 
fejlettsegi 	 28495.5045686324 0.38399927513437365 
szintre 	 18593.203947153022 0.38399927513437365 
tornazta 	 28495.5045686324 0.38399927513437365 
visszamagat 	 28495.5045686324 0.38399927513437365 
meghaladja 	 23263.912849994864 0.38399927513437365 
korabbi 	 6313.77334558904 0.6442942816964231 
becsleseket 	 28495.5045686324 0.38399927513437365 
amelyek 	 11430.787383704404 0.38399927513437365 
szazalekrolszoltak 	 28495.5045686324 0.38399927513437365 
leglassubb 	 25194.737694805943 0.38399927513437365 
gazdasagi 	 5586.659638007676 0.6442942816964231 
novekedesa 	 28495.5045686324 0.38399927513437365 
visegradiak 	 25194.737694805943 0.38399927513437365 
kozott 	 2162.2948773972976 1.0859716911985118 
lengyelorszag 	 9016.160565678663 0.6442942816964231 
csehorszaggazdasaga 	 28495.5045686324 0.38399927513437365 
ben 	 1163.910392434849 1.3627750108534742 
viszonylag 	 19963.145976168402 0.38399927513437365 
gyors 	 18032.321131357327 0.38399927513437365 
novekedes 	 15003.742624236698 0.38399927513437365 
palyajaralepett 	 28495.5045686324 0.38399927513437365 
bank 	 9588.974476297197 0.38399927513437365 
austria 	 18593.203947153022 0.38399927513437365 
elorejelzese 	 23263.912849994864 0.38399927513437365 
keszult 	 17076.72727956656 0.38399927513437365 
tablazat 	 20831.361229621216 0.38399927513437365 
szerintmindharom 	 28495.5045686324 0.38399927513437365 
orszagnal 	 28495.5045686324 0.38399927513437365 
tartos 	 20831.361229621216 0.38399927513437365 
tendenciarol 	 28495.5045686324 0.38399927513437365 
szo 	 2340.5951500820483 1.0859716911985118 
egyelore 	 8140.607864200281 0.6442942816964231 
csaklengyelorszag 	 28495.5045686324 0.38399927513437365 
erte 	 14731.554257530865 0.38399927513437365 
rendszervaltas 	 9016.160565678663 0.6442942816964231 
elotti 	 3823.1092683316406 0.9746181219785901 
nagysagrendet 	 28495.5045686324 0.38399927513437365 
abecslesek 	 28495.5045686324 0.38399927513437365 
magyarorszag 	 2793.329819003838 0.9746181219785901 
brutto 	 15928.31356500454 0.38399927513437365 
termeke 	 28495.5045686324 0.38399927513437365 
haladja 	 25194.737694805943 0.38399927513437365 
megaz 	 23263.912849994864 0.38399927513437365 
milliard 	 1998.6116999166836 1.175509071949766 
dollart 	 7501.871312118349 0.6442942816964231 
erteknek 	 21893.97082097948 0.38399927513437365 
szazaleka 	 6887.980202870051 0.6442942816964231 
ketszer 	 6409.693479610333 0.8323688069065445 
lefelezte 	 28495.5045686324 0.38399927513437365 
lenegyedelte 	 28495.5045686324 0.38399927513437365 
kulfoldi 	 4099.667545719072 0.8323688069065445 
ados 	 23263.912849994864 0.38399927513437365 
sagat 	 28495.5045686324 0.38399927513437365 
avval 	 17530.594355794754 0.38399927513437365 
beintett 	 25194.737694805943 0.38399927513437365 
katasztrofa 	 19963.145976168402 0.38399927513437365 
tulhaladta 	 28495.5045686324 0.38399927513437365 
szintet 	 20831.361229621216 0.38399927513437365 
vagyunk 	 12980.448854574104 0.38399927513437365 
lemaradva 	 28495.5045686324 0.38399927513437365 
tortenelmi 	 6230.220913118406 0.6442942816964231 
bizonyitekra 	 28495.5045686324 0.38399927513437365 
annak 	 1528.1031209095718 1.2490695363212505 
szoszoloira 	 28495.5045686324 0.38399927513437365 
hallgat 	 25194.737694805943 0.38399927513437365 
vagy 	 713.1147897578 1.5618213264072025 
liberalbolsevik 	 16281.215728400563 0.38399927513437365 
propaganda 	 17076.72727956656 0.38399927513437365 
gepezet 	 25194.737694805943 0.38399927513437365 
hazugsagait 	 25194.737694805943 0.38399927513437365 
szopja 	 28495.5045686324 0.38399927513437365 
adossagleirasi 	 28495.5045686324 0.38399927513437365 
katasztrofarol 	 28495.5045686324 0.38399927513437365 
ocska 	 28495.5045686324 0.38399927513437365 
mentsege 	 25194.737694805943 0.38399927513437365 
mondtak 	 14731.554257530865 0.38399927513437365 
meg 	 334.2725576989688 1.7675484268475212 
doglott 	 25194.737694805943 0.38399927513437365 
amitfelnyergelek 	 28495.5045686324 0.38399927513437365 
igaz 	 3074.750659289304 0.9746181219785901 
amit 	 1337.0902307958752 1.3105791493401047 
mond 	 18593.203947153022 0.38399927513437365 
szavat 	 21893.97082097948 0.38399927513437365 
lehet 	 1337.0902307958752 1.3105791493401047 
hinni 	 23263.912849994864 0.38399927513437365 
kellett 	 12460.441826236813 0.38399927513437365 
volna 	 1381.2030012203782 1.3105791493401047 
nyilvanossagra 	 17076.72727956656 0.38399927513437365 
hozni 	 17530.594355794754 0.38399927513437365 
botranyt 	 20831.361229621216 0.38399927513437365 
felelosoketbortonbe 	 28495.5045686324 0.38399927513437365 
vetni 	 18593.203947153022 0.38399927513437365 
gyulus 	 25194.737694805943 0.38399927513437365 
nincssemmilyen 	 28495.5045686324 0.38399927513437365 
mentseg 	 25194.737694805943 0.38399927513437365 
balhet 	 23263.912849994864 0.38399927513437365 
szel 	 18032.321131357327 0.38399927513437365 
egyutt 	 3156.88667279452 0.9746181219785901 
viszitek 	 28495.5045686324 0.38399927513437365 
gyula 	 2234.6638552030704 1.0859716911985118 
hetfon 	 7365.777128765432 0.6442942816964231 
parlamentben 	 5097.479024442187 0.8323688069065445 
nyaran 	 23263.912849994864 0.38399927513437365 
kormanygazdasagi 	 28495.5045686324 0.38399927513437365 
programja 	 17530.594355794754 0.38399927513437365 
kidolgozasakor 	 28495.5045686324 0.38399927513437365 
tudott 	 16662.379102341944 0.38399927513437365 
arrol 	 3766.771156206868 0.8323688069065445 
elozokabinet 	 25194.737694805943 0.38399927513437365 
titkos 	 7646.218536663281 0.6442942816964231 
hatarozatokkal 	 25194.737694805943 0.38399927513437365 
mintegy 	 6782.140556188895 0.6442942816964231 
forint 	 3340.4030571288713 0.9746181219785901 
ertekbenvallalt 	 28495.5045686324 0.38399927513437365 
garanciat 	 21893.97082097948 0.38399927513437365 
kulonbozo 	 14731.554257530865 0.38399927513437365 
cegeknek 	 25194.737694805943 0.38399927513437365 
ezeket 	 13564.28111237779 0.38399927513437365 
garanciavallalasokata 	 28495.5045686324 0.38399927513437365 
jelenlegi 	 5851.487875205121 0.6442942816964231 
kormanynak 	 6998.74436009673 0.6442942816964231 
kell 	 668.5451153979376 1.583504384242064 
teljesitenie 	 28495.5045686324 0.38399927513437365 
kiemelt 	 21893.97082097948 0.38399927513437365 
milliardostetelt 	 28495.5045686324 0.38399927513437365 
amelyrol 	 21893.97082097948 0.38399927513437365 
eddig 	 6230.220913118406 0.6442942816964231 
tudomasuk 	 28495.5045686324 0.38399927513437365 
nepszabadsagmegtudta 	 28495.5045686324 0.38399927513437365 
