term 	 tf-idf weight 	 BM25 ranking 
 nemzet 	 2454.046328676176 1.0175632324502166 
armenia 	 20091.6951885091 0.4113601816749995 
croatia 	 20091.6951885091 0.4113601816749995 
uzbekistan 	 20091.6951885091 0.4113601816749995 
slovenia 	 20091.6951885091 0.4113601816749995 
jamaica 	 20091.6951885091 0.4113601816749995 
kenya 	 19116.557869266006 0.4113601816749995 
namibia 	 26149.801546603023 0.4113601816749995 
moldova 	 16547.930143643745 0.4113601816749995 
trinidad 	 23120.74836755606 0.4113601816749995 
tobago 	 26149.801546603023 0.4113601816749995 
mongolia 	 23120.74836755606 0.4113601816749995 
mexico 	 6223.845911496319 0.6823703647445268 
georgia 	 15670.999204474143 0.4113601816749995 
mon 	 21348.865845123382 0.4113601816749995 
jul 	 18319.81266607642 0.4113601816749995 
edt 	 21348.865845123382 0.4113601816749995 
ermesek 	 26149.801546603023 0.4113601816749995 
arany 	 3529.2348390462607 1.1284237284729617 
kiss 	 6223.845911496319 0.6823703647445268 
balazs 	 20091.6951885091 0.4113601816749995 
kalapacsvetes 	 26149.801546603023 0.4113601816749995 
ezust 	 5229.960309320605 1.1284237284729617 
csollany 	 26149.801546603023 0.4113601816749995 
szilveszter 	 26149.801546603023 0.4113601816749995 
ferfi 	 4021.8761725547606 1.0175632324502166 
gyuru 	 26149.801546603023 0.4113601816749995 
egerszegi 	 20091.6951885091 0.4113601816749995 
krisztina 	 8273.965071821873 0.6823703647445268 
klasszikus 	 20091.6951885091 0.4113601816749995 
szamaban 	 13282.603207645678 0.4113601816749995 
noi 	 4411.543548807826 1.0175632324502166 
haton 	 26149.801546603023 0.4113601816749995 
perces 	 23120.74836755606 0.4113601816749995 
idoeredmennyel 	 26149.801546603023 0.4113601816749995 
hagyta 	 23120.74836755606 0.4113601816749995 
mogott 	 12641.946025427182 0.4113601816749995 
csutortoki 	 5362.5015634063475 0.8743909322710196 
dontoben 	 23120.74836755606 0.4113601816749995 
ezustermes 	 10674.432922561691 0.6823703647445268 
amerikai 	 1342.4507567537996 1.3488542298071022 
whitney 	 26149.801546603023 0.4113601816749995 
hedgepeth 	 26149.801546603023 0.4113601816749995 
bronzermes 	 11560.37418377803 0.6823703647445268 
nemet 	 2977.9799188622865 1.0175632324502166 
cathleen 	 26149.801546603023 0.4113601816749995 
rundot 	 26149.801546603023 0.4113601816749995 
czene 	 21348.865845123382 0.4113601816749995 
attila 	 14617.121016184343 0.4113601816749995 
vegyes 	 16547.930143643745 0.4113601816749995 
uszas 	 26149.801546603023 0.4113601816749995 
bajnoka 	 10674.432922561691 0.6823703647445268 
lett 	 10612.930517894285 0.4113601816749995 
eredmenye 	 16547.930143643745 0.4113601816749995 
perc 	 18319.81266607642 0.4113601816749995 
versenyszam 	 13074.900773301511 0.6823703647445268 
masodik 	 1897.5147439493826 1.288906650271544 
helyezettje 	 26149.801546603023 0.4113601816749995 
finn 	 20091.6951885091 0.4113601816749995 
jani 	 26149.801546603023 0.4113601816749995 
sievinen 	 26149.801546603023 0.4113601816749995 
harmadik 	 3264.6128777930203 1.0175632324502166 
helyezett 	 3823.311573853201 1.1284237284729617 
kanadai 	 21348.865845123382 0.4113601816749995 
curtis 	 21348.865845123382 0.4113601816749995 
myden 	 26149.801546603023 0.4113601816749995 
csoportban 	 26149.801546603023 0.4113601816749995 
magyarorszag 	 1281.6937535748395 1.3488542298071022 
labdarugo 	 23120.74836755606 0.4113601816749995 
valogatottja 	 26149.801546603023 0.4113601816749995 
dontetlen 	 26149.801546603023 0.4113601816749995 
felido 	 26149.801546603023 0.4113601816749995 
utan 	 1417.3559450150283 1.288906650271544 
aranyban 	 9159.90633303821 0.6823703647445268 
vereseget 	 10045.84759425455 0.6823703647445268 
szenvedett 	 6697.231729503034 0.8743909322710196 
csapatatol 	 23120.74836755606 0.4113601816749995 
okolvivo 	 26149.801546603023 0.4113601816749995 
torna 	 13074.900773301511 0.6823703647445268 
fordulojaban 	 26149.801546603023 0.4113601816749995 
kilogrammos 	 26149.801546603023 0.4113601816749995 
kovacs 	 4087.235435994167 0.8743909322710196 
istvan 	 5369.8030270151985 0.6823703647445268 
pontozassal 	 26149.801546603023 0.4113601816749995 
gyozott 	 18319.81266607642 0.4113601816749995 
tadzsik 	 26149.801546603023 0.4113601816749995 
haszanov 	 26149.801546603023 0.4113601816749995 
ellen 	 3343.1327773750404 0.8743909322710196 
igy 	 1636.0308857841173 1.2168016847731626 
bejutott 	 26149.801546603023 0.4113601816749995 
negyeddontobe 	 13074.900773301511 0.6823703647445268 
asztalitenisz 	 23120.74836755606 0.4113601816749995 
parosok 	 26149.801546603023 0.4113601816749995 
versenyeben 	 13074.900773301511 0.6823703647445268 
batorfi 	 11560.37418377803 0.6823703647445268 
csilla 	 23120.74836755606 0.4113601816749995 
toth 	 8043.752345109521 0.6823703647445268 
kettos 	 19116.557869266006 0.4113601816749995 
kikapott 	 23120.74836755606 0.4113601816749995 
tajvani 	 23120.74836755606 0.4113601816749995 
chen 	 10045.84759425455 0.6823703647445268 
chiu 	 23120.74836755606 0.4113601816749995 
tan 	 17062.64200946214 0.4113601816749995 
jing 	 26149.801546603023 0.4113601816749995 
parostol 	 26149.801546603023 0.4113601816749995 
nem 	 280.46243756299157 1.801249173728401 
jutott 	 12641.946025427182 0.4113601816749995 
egyesben 	 26149.801546603023 0.4113601816749995 
indonez 	 26149.801546603023 0.4113601816749995 
rossy 	 26149.801546603023 0.4113601816749995 
pratiwi 	 26149.801546603023 0.4113601816749995 
dipoyantit 	 26149.801546603023 0.4113601816749995 
gyozte 	 26149.801546603023 0.4113601816749995 
pedig 	 2454.046328676176 1.0175632324502166 
monica 	 23120.74836755606 0.4113601816749995 
dotit 	 26149.801546603023 0.4113601816749995 
janosi 	 21348.865845123382 0.4113601816749995 
zsuzsat 	 26149.801546603023 0.4113601816749995 
mohamed 	 23120.74836755606 0.4113601816749995 
aidat 	 26149.801546603023 0.4113601816749995 
lantos 	 17062.64200946214 0.4113601816749995 
gabriellart 	 26149.801546603023 0.4113601816749995 
magaban 	 8531.32100473107 0.6823703647445268 
foglalo 	 23120.74836755606 0.4113601816749995 
magyar 	 233.71869796915962 1.8315849251670304 
torcsapat 	 13074.900773301511 0.6823703647445268 
negyedik 	 17062.64200946214 0.4113601816749995 
helyet 	 6884.329616538678 0.6823703647445268 
szerezte 	 10674.432922561691 0.6823703647445268 
meg 	 446.1902415774865 1.7013431801651755 
miutan 	 3654.2802540460857 1.0175632324502166 
bronzeremert 	 26149.801546603023 0.4113601816749995 
vivott 	 23120.74836755606 0.4113601816749995 
osszecsapason 	 26149.801546603023 0.4113601816749995 
nemetorszag 	 8043.752345109521 0.6823703647445268 
egyuttesetol 	 26149.801546603023 0.4113601816749995 
sportag 	 26149.801546603023 0.4113601816749995 
idei 	 14033.588830415178 0.4113601816749995 
olaszorszag 	 19116.557869266006 0.4113601816749995 
otodik 	 18319.81266607642 0.4113601816749995 
helyen 	 6641.301603822839 0.6823703647445268 
zart 	 17646.174195231302 0.4113601816749995 
legyozte 	 21348.865845123382 0.4113601816749995 
egyuttest 	 26149.801546603023 0.4113601816749995 
aranyermese 	 26149.801546603023 0.4113601816749995 
oroszorszag 	 3735.2432136240263 1.0175632324502166 
lengyelorszag 	 4136.982535910936 1.0175632324502166 
kuba 	 26149.801546603023 0.4113601816749995 
csak 	 1402.3121878149577 1.288906650271544 
jozsef 	 5185.045134173881 0.6823703647445268 
cselgancsozok 	 26149.801546603023 0.4113601816749995 
versenynapjan 	 26149.801546603023 0.4113601816749995 
kategoriaban 	 26149.801546603023 0.4113601816749995 
biroi 	 18319.81266607642 0.4113601816749995 
dontessel 	 23120.74836755606 0.4113601816749995 
verseget 	 26149.801546603023 0.4113601816749995 
kubai 	 26149.801546603023 0.4113601816749995 
hernandeztol 	 26149.801546603023 0.4113601816749995 
egyeni 	 16087.504690219042 0.4113601816749995 
osszetett 	 20091.6951885091 0.4113601816749995 
amelyet 	 2897.0169592843454 1.0175632324502166 
bill 	 9816.185314704704 0.4113601816749995 
clinton 	 4087.235435994167 0.8743909322710196 
elnok 	 2751.133912842054 1.0175632324502166 
megtekintett 	 26149.801546603023 0.4113601816749995 
csaladjaval 	 19116.557869266006 0.4113601816749995 
bajnoki 	 23120.74836755606 0.4113601816749995 
cimet 	 17646.174195231302 0.4113601816749995 
ukran 	 1741.2221338304603 1.3994800933201337 
lilija 	 26149.801546603023 0.4113601816749995 
podkopajeva 	 26149.801546603023 0.4113601816749995 
nyerte 	 18319.81266607642 0.4113601816749995 
ponttal 	 20091.6951885091 0.4113601816749995 
roman 	 1039.519888142012 1.4802933308569561 
gina 	 23120.74836755606 0.4113601816749995 
gogean 	 26149.801546603023 0.4113601816749995 
pont 	 14315.622167786363 0.4113601816749995 
holtversenyben 	 23120.74836755606 0.4113601816749995 
simona 	 26149.801546603023 0.4113601816749995 
amanar 	 26149.801546603023 0.4113601816749995 
lavinia 	 23120.74836755606 0.4113601816749995 
milosovici 	 26149.801546603023 0.4113601816749995 
donto 	 14940.972854496105 0.4113601816749995 
bronzeremmel 	 8716.600515534341 0.8743909322710196 
eremtablazat 	 26149.801546603023 0.4113601816749995 
elso 	 2535.0092882541167 1.0175632324502166 
egyesult 	 4589.5530776924525 0.8743909322710196 
allamok 	 7157.811083893182 0.6823703647445268 
franciaorszag 	 17062.64200946214 0.4113601816749995 
aranyermevel 	 26149.801546603023 0.4113601816749995 
ezustermevel 	 26149.801546603023 0.4113601816749995 
bronzermevel 	 26149.801546603023 0.4113601816749995 
helyre 	 17062.64200946214 0.4113601816749995 
jott 	 12447.691822992638 0.4113601816749995 
fel 	 1984.2983230210396 1.1284237284729617 
hazai 	 3456.6967561159204 0.8743909322710196 
sajto 	 3623.354500998168 0.8743909322710196 
sajtokivonatok 	 14940.972854496105 0.4113601816749995 
napi 	 5571.638731501466 0.6823703647445268 
hetilapokbol 	 11143.277463002933 0.4113601816749995 
szent 	 10739.606054030397 0.4113601816749995 
hirek 	 5435.031751497251 0.6823703647445268 
sorok 	 11143.277463002933 0.4113601816749995 
kozt 	 5873.4972210820515 0.6823703647445268 
olvaso 	 11143.277463002933 0.4113601816749995 
szabad 	 5014.69916606256 0.6823703647445268 
velemenyeivel 	 13768.659233077356 0.4113601816749995 
tarkitva 	 13768.659233077356 0.4113601816749995 
magyarnemzet 	 14617.121016184343 0.4113601816749995 
nsz 	 5955.959837724573 0.6823703647445268 
nepszabadsag 	 3537.6435059647615 0.8743909322710196 
hirlap 	 3579.868684676799 0.8743909322710196 
nszv 	 3970.6398918163823 0.8743909322710196 
nepszava 	 11286.568988739402 0.4113601816749995 
esti 	 11911.919675449146 0.4113601816749995 
hvg 	 12845.238493751664 0.4113601816749995 
heti 	 12447.691822992638 0.4113601816749995 
vilaggazdasag 	 6041.657095964492 0.6823703647445268 
napigazdasag 	 20091.6951885091 0.4113601816749995 
copyright 	 3408.2923240774257 0.4113601816749995 
egyszer 	 11143.277463002933 0.4113601816749995 
mar 	 1201.6116057975275 1.3488542298071022 
megjelent 	 5502.267825684108 0.6823703647445268 
eshetilap 	 20091.6951885091 0.4113601816749995 
anyagot 	 6320.973012713591 0.6823703647445268 
szabadon 	 12083.314191928985 0.4113601816749995 
utankozolhetonek 	 13058.451511172081 0.4113601816749995 
tart 	 5571.638731501466 0.6823703647445268 
kulfold 	 11588.067837137382 0.4113601816749995 
ifor 	 2363.990020520535 1.288906650271544 
nato 	 298.23638685342553 1.7959998142128357 
bovites 	 19116.557869266006 0.4113601816749995 
arra 	 1653.5819358508663 1.2168016847731626 
szamit 	 14315.622167786363 0.4113601816749995 
hogy 	 155.81246531277307 1.8844807530068535 
ban 	 5014.69916606256 0.6823703647445268 
kirajzolodnak 	 26149.801546603023 0.4113601816749995 
december 	 10612.930517894285 0.4113601816749995 
lejaro 	 23120.74836755606 0.4113601816749995 
misszio 	 13074.900773301511 0.6823703647445268 
helyebe 	 19116.557869266006 0.4113601816749995 
lepo 	 21348.865845123382 0.4113601816749995 
katonai 	 13282.603207645678 0.4113601816749995 
tevekenyseg 	 16547.930143643745 0.4113601816749995 
korvonalai 	 26149.801546603023 0.4113601816749995 
haladektalanul 	 18319.81266607642 0.4113601816749995 
kozlik 	 17062.64200946214 0.4113601816749995 
milyen 	 5369.8030270151985 0.6823703647445268 
hozzajarulasra 	 26149.801546603023 0.4113601816749995 
szamitanak 	 17062.64200946214 0.4113601816749995 
reszrol 	 26149.801546603023 0.4113601816749995 
jelezte 	 3578.905541946591 1.0175632324502166 
somogyi 	 10674.432922561691 0.6823703647445268 
ferenc 	 13282.603207645678 0.4113601816749995 
kulugyi 	 2045.0888811123377 1.288906650271544 
allamtitkar 	 3320.6508019114194 1.0175632324502166 
europai 	 1552.8662147135005 1.288906650271544 
integracios 	 19116.557869266006 0.4113601816749995 
allamtitkarsag 	 26149.801546603023 0.4113601816749995 
vezetoje 	 12083.314191928985 0.4113601816749995 
csutortokon 	 1958.8749005592679 1.3488542298071022 
brusszelben 	 19116.557869266006 0.4113601816749995 
reszben 	 15290.759487029462 0.4113601816749995 
javier 	 8531.32100473107 0.6823703647445268 
solana 	 5687.54733648738 0.8743909322710196 
fotitkar 	 10045.84759425455 0.6823703647445268 
kezdodo 	 19116.557869266006 0.4113601816749995 
magyarorszagi 	 11004.535651368216 0.4113601816749995 
latogatasa 	 20091.6951885091 0.4113601816749995 
kapcsan 	 6422.619246875832 0.6823703647445268 
megbeszelest 	 18319.81266607642 0.4113601816749995 
folytatott 	 14315.622167786363 0.4113601816749995 
szovetseg 	 2074.6153038321063 1.2168016847731626 
brusszeli 	 6106.604222025474 0.8743909322710196 
kozpontjaban 	 20091.6951885091 0.4113601816749995 
ezutan 	 15290.759487029462 0.4113601816749995 
valaszolt 	 18319.81266607642 0.4113601816749995 
kerdeseire 	 26149.801546603023 0.4113601816749995 
taszari 	 7116.288615041128 0.8743909322710196 
ideiglenes 	 17062.64200946214 0.4113601816749995 
bazis 	 10674.432922561691 0.6823703647445268 
jovojet 	 18319.81266607642 0.4113601816749995 
altalaban 	 13058.451511172081 0.4113601816749995 
utani 	 4980.324284832036 0.8743909322710196 
idoszak 	 16547.930143643745 0.4113601816749995 
varhato 	 6641.301603822839 0.6823703647445268 
fejlemenyeit 	 26149.801546603023 0.4113601816749995 
firtato 	 26149.801546603023 0.4113601816749995 
kerdesekre 	 16547.930143643745 0.4113601816749995 
valaszul 	 21348.865845123382 0.4113601816749995 
kifejtette 	 12641.946025427182 0.4113601816749995 
jeleztuk 	 18319.81266607642 0.4113601816749995 
partnereknek 	 23120.74836755606 0.4113601816749995 
minden 	 1402.3121878149577 1.288906650271544 
reszvetellel 	 26149.801546603023 0.4113601816749995 
kapcsolatos 	 4281.746164583888 0.8743909322710196 
dontes 	 7470.486427248053 0.6823703647445268 
jovahagyasa 	 26149.801546603023 0.4113601816749995 
orszaggyules 	 6041.657095964492 0.6823703647445268 
kezeben 	 19116.557869266006 0.4113601816749995 
van 	 2082.740729183757 1.0175632324502166 
atlanti 	 7835.4996022370715 0.6823703647445268 
osszekoto 	 21348.865845123382 0.4113601816749995 
hivatalban 	 21348.865845123382 0.4113601816749995 
ugy 	 1636.0308857841173 1.2168016847731626 
velik 	 18319.81266607642 0.4113601816749995 
barmilyen 	 15290.759487029462 0.4113601816749995 
lesz 	 2454.046328676176 1.0175632324502166 
abban 	 10489.823785549821 0.4113601816749995 
mindenkeppen 	 17062.64200946214 0.4113601816749995 
szamitani 	 17646.174195231302 0.4113601816749995 
lehet 	 2454.046328676176 1.0175632324502166 
majd 	 1402.3121878149577 1.288906650271544 
valamilyen 	 14617.121016184343 0.4113601816749995 
reszvetelre 	 26149.801546603023 0.4113601816749995 
george 	 11911.919675449146 0.4113601816749995 
joulwan 	 23120.74836755606 0.4113601816749995 
tabornok 	 19116.557869266006 0.4113601816749995 
eroinek 	 9558.278934633003 0.6823703647445268 
foparancsnoka 	 26149.801546603023 0.4113601816749995 
kisereteben 	 20091.6951885091 0.4113601816749995 
felkereste 	 26149.801546603023 0.4113601816749995 
bazist 	 23120.74836755606 0.4113601816749995 
balatonoszodi 	 26149.801546603023 0.4113601816749995 
kormanyuduloben 	 26149.801546603023 0.4113601816749995 
talalkozott 	 18319.81266607642 0.4113601816749995 
horn 	 4960.745807552599 0.6823703647445268 
gyula 	 5126.775014299358 0.6823703647445268 
miniszterelnokkel 	 17646.174195231302 0.4113601816749995 
laszlo 	 3623.354500998168 0.8743909322710196 
kulugyminiszterrel 	 13074.900773301511 0.6823703647445268 
keleti 	 7835.4996022370715 0.6823703647445268 
gyorgy 	 3537.6435059647615 0.8743909322710196 
honvedelmi 	 17062.64200946214 0.4113601816749995 
miniszterrel 	 23120.74836755606 0.4113601816749995 
koszonetet 	 20091.6951885091 0.4113601816749995 
mondva 	 19116.557869266006 0.4113601816749995 
munkajahoz 	 23120.74836755606 0.4113601816749995 
nyujtott 	 16547.930143643745 0.4113601816749995 
ertekes 	 18319.81266607642 0.4113601816749995 
segitsegert 	 23120.74836755606 0.4113601816749995 
kifejezte 	 10674.432922561691 0.6823703647445268 
remenyet 	 6372.185956422002 0.8743909322710196 
folyamatosan 	 13768.659233077356 0.4113601816749995 
halad 	 8823.087097615651 0.6823703647445268 
tagsag 	 17062.64200946214 0.4113601816749995 
fele 	 2200.9071302736434 1.1284237284729617 
megbeszeles 	 20091.6951885091 0.4113601816749995 
kozolte 	 5571.638731501466 0.6823703647445268 
orommel 	 8823.087097615651 0.6823703647445268 
allapitottuk 	 26149.801546603023 0.4113601816749995 
bovitese 	 10045.84759425455 0.6823703647445268 
egyenletesen 	 26149.801546603023 0.4113601816749995 
elore 	 6529.225755586041 0.6823703647445268 
kulugyminiszter 	 4589.5530776924525 0.8743909322710196 
ujolag 	 23120.74836755606 0.4113601816749995 
hangsulyozta 	 12641.946025427182 0.4113601816749995 
bovitesnek 	 23120.74836755606 0.4113601816749995 
valasztovonalakat 	 26149.801546603023 0.4113601816749995 
teremtenie 	 26149.801546603023 0.4113601816749995 
korbol 	 21348.865845123382 0.4113601816749995 
kimaradokra 	 26149.801546603023 0.4113601816749995 
nagyon 	 5306.4652589471425 0.6823703647445268 
nagy 	 1653.5819358508663 1.2168016847731626 
figyelmet 	 4087.235435994167 0.8743909322710196 
kell 	 654.4123543136469 1.5905062230478182 
forditani 	 10674.432922561691 0.6823703647445268 
csatlakozni 	 19116.557869266006 0.4113601816749995 
kivano 	 23120.74836755606 0.4113601816749995 
orszagnak 	 16547.930143643745 0.4113601816749995 
vilagos 	 15670.999204474143 0.4113601816749995 
perspektivat 	 23120.74836755606 0.4113601816749995 
mutatni 	 23120.74836755606 0.4113601816749995 
ami 	 9816.185314704704 0.4113601816749995 
sorsat 	 17646.174195231302 0.4113601816749995 
illeti 	 17646.174195231302 0.4113601816749995 
annyit 	 7470.486427248053 0.6823703647445268 
mondott 	 12845.238493751664 0.4113601816749995 
csupan 	 5435.031751497251 0.6823703647445268 
megbizatasanak 	 23120.74836755606 0.4113601816749995 
decemberi 	 23120.74836755606 0.4113601816749995 
lejarta 	 21348.865845123382 0.4113601816749995 
magyarorszagnak 	 15290.759487029462 0.4113601816749995 
rola 	 13518.876964596782 0.4113601816749995 
dontenie 	 20091.6951885091 0.4113601816749995 
ragyogo 	 26149.801546603023 0.4113601816749995 
dokumentumnak 	 26149.801546603023 0.4113601816749995 
nevezte 	 6641.301603822839 0.6823703647445268 
azt 	 1079.261893446906 1.3994800933201337 
budapest 	 5571.638731501466 0.6823703647445268 
kuldott 	 17646.174195231302 0.4113601816749995 
nak 	 11588.067837137382 0.4113601816749995 
csatlakozassal 	 26149.801546603023 0.4113601816749995 
kapcsolatban 	 6422.619246875832 0.6823703647445268 
lihegese 	 23120.74836755606 0.4113601816749995 
teodor 	 19116.557869266006 0.4113601816749995 
melescanu 	 8823.087097615651 0.6823703647445268 
allamokbeli 	 23120.74836755606 0.4113601816749995 
utjarol 	 21348.865845123382 0.4113601816749995 
hazaterve 	 26149.801546603023 0.4113601816749995 
kijelentette 	 5873.4972210820515 0.6823703647445268 
romanianak 	 17062.64200946214 0.4113601816749995 
sikerult 	 11911.919675449146 0.4113601816749995 
bekerulnie 	 26149.801546603023 0.4113601816749995 
azon 	 2821.6422471848505 1.0175632324502166 
egykor 	 18319.81266607642 0.4113601816749995 
varsoi 	 26149.801546603023 0.4113601816749995 
szerzodeshez 	 21348.865845123382 0.4113601816749995 
tartozo 	 7645.379743514731 0.6823703647445268 
orszagok 	 3211.309623437916 1.0175632324502166 
csoportjaba 	 26149.801546603023 0.4113601816749995 
amelyeket 	 14617.121016184343 0.4113601816749995 
tagsagra 	 9558.278934633003 0.6823703647445268 
legeselyesebb 	 26149.801546603023 0.4113601816749995 
jeloltekkent 	 26149.801546603023 0.4113601816749995 
tartanak 	 14617.121016184343 0.4113601816749995 
szamon 	 16087.504690219042 0.4113601816749995 
warren 	 15290.759487029462 0.4113601816749995 
christopher 	 7645.379743514731 0.6823703647445268 
vedelmi 	 16547.930143643745 0.4113601816749995 
miniszterium 	 3654.2802540460857 1.0175632324502166 
nemzetbiztonsagi 	 17646.174195231302 0.4113601816749995 
tanacs 	 7308.560508092171 0.6823703647445268 
illetekeseivel 	 23120.74836755606 0.4113601816749995 
valamint 	 5185.045134173881 0.6823703647445268 
torvenyhozokkal 	 26149.801546603023 0.4113601816749995 
targyalt 	 16547.930143643745 0.4113601816749995 
bukaresti 	 17646.174195231302 0.4113601816749995 
ujsagirok 	 14315.622167786363 0.4113601816749995 
elott 	 3307.1638717017327 0.8743909322710196 
elhibazottnak 	 23120.74836755606 0.4113601816749995 
minositette 	 15670.999204474143 0.4113601816749995 
szakaszos 	 26149.801546603023 0.4113601816749995 
bovitesenek 	 23120.74836755606 0.4113601816749995 
tervet 	 17062.64200946214 0.4113601816749995 
hangot 	 14617.121016184343 0.4113601816749995 
adott 	 5435.031751497251 0.6823703647445268 
remenyenek 	 23120.74836755606 0.4113601816749995 
eredmenyez 	 21348.865845123382 0.4113601816749995 
ujabb 	 5643.284494369701 0.6823703647445268 
sorompokat 	 26149.801546603023 0.4113601816749995 
europaban 	 7157.811083893182 0.6823703647445268 
mely 	 5717.359384781066 0.6823703647445268 
elsokent 	 9159.90633303821 0.6823703647445268 
csatlakozott 	 16087.504690219042 0.4113601816749995 
bekepartnerseghez 	 26149.801546603023 0.4113601816749995 
tamogatasat 	 17062.64200946214 0.4113601816749995 
kerte 	 7835.4996022370715 0.6823703647445268 
leheto 	 19116.557869266006 0.4113601816749995 
leghamarabb 	 26149.801546603023 0.4113601816749995 
magyarorszaggal 	 6372.185956422002 0.8743909322710196 
egyidejuleg 	 17062.64200946214 0.4113601816749995 
fogadja 	 15670.999204474143 0.4113601816749995 
tagjai 	 6759.438482298391 0.6823703647445268 
soraba 	 21348.865845123382 0.4113601816749995 
idezte 	 21348.865845123382 0.4113601816749995 
afp 	 13518.876964596782 0.4113601816749995 
vezetok 	 14033.588830415178 0.4113601816749995 
szeretnek 	 17062.64200946214 0.4113601816749995 
megbekeles 	 20091.6951885091 0.4113601816749995 
elindult 	 23120.74836755606 0.4113601816749995 
folyamata 	 10045.84759425455 0.6823703647445268 
torpanna 	 26149.801546603023 0.4113601816749995 
egyik 	 3417.8500095329055 0.8743909322710196 
feltetele 	 18319.81266607642 0.4113601816749995 
ket 	 4960.745807552599 0.6823703647445268 
orszag 	 2535.0092882541167 1.0175632324502166 
kerulesenek 	 26149.801546603023 0.4113601816749995 
melescanut 	 26149.801546603023 0.4113601816749995 
washingtonban 	 20091.6951885091 0.4113601816749995 
arrol 	 5185.045134173881 0.6823703647445268 
tajekoztattak 	 10045.84759425455 0.6823703647445268 
sokat 	 13058.451511172081 0.4113601816749995 
tett 	 5185.045134173881 0.6823703647445268 
tagsagi 	 23120.74836755606 0.4113601816749995 
eselyeinek 	 26149.801546603023 0.4113601816749995 
javitasaert 	 26149.801546603023 0.4113601816749995 
jelentette 	 3811.5729231873775 0.8743909322710196 
sorin 	 26149.801546603023 0.4113601816749995 
ducaru 	 13074.900773301511 0.6823703647445268 
szovivo 	 17062.64200946214 0.4113601816749995 
mondtak 	 13518.876964596782 0.4113601816749995 
nekunk 	 12845.238493751664 0.4113601816749995 
joggal 	 16547.930143643745 0.4113601816749995 
szamithat 	 19116.557869266006 0.4113601816749995 
azok 	 3456.6967561159204 0.8743909322710196 
kozott 	 1653.5819358508663 1.2168016847731626 
amelyekkel 	 20091.6951885091 0.4113601816749995 
bovitesi 	 26149.801546603023 0.4113601816749995 
folyamat 	 7470.486427248053 0.6823703647445268 
megkezdodik 	 23120.74836755606 0.4113601816749995 
mondta 	 2122.586103578857 1.1284237284729617 
