term 	 tf-idf weight 	 BM25 ranking 
 nemzet 	 236.25439955164907 1.8299131182379338 
valosag 	 7821.603082436525 0.7751586190950299 
nincs 	 502.0405990472543 1.6701257250778172 
ketto 	 7495.612138888934 0.7751586190950299 
kiegesziti 	 9459.930911027515 0.7751586190950299 
egymast 	 5980.643564516614 0.7751586190950299 
ateljes 	 7495.612138888934 0.7751586190950299 
valaki 	 911.861789649851 1.5197297957432816 
hisz 	 2194.0853078651144 1.3100101772711499 
szazadban 	 4110.291876093166 1.1172818933828101 
vagy 	 803.2649584756069 1.5197297957432816 
nagyonbuta 	 10699.278069868697 0.7751586190950299 
gonosz 	 2139.8556139737398 1.5197297957432816 
gondolkodunk 	 10699.278069868697 0.7751586190950299 
rajovunk 	 10699.278069868697 0.7751586190950299 
ahit 	 10699.278069868697 0.7751586190950299 
fele 	 2251.2711378313925 1.1172818933828101 
megy 	 3128.132490023876 1.1172818933828101 
forrasa 	 9459.930911027515 0.7751586190950299 
egyhaz 	 6113.148618727469 0.7751586190950299 
elo 	 2197.0727259275 1.1172818933828101 
tanitasa 	 9459.930911027515 0.7751586190950299 
mely 	 4678.553125852881 0.7751586190950299 
szenthagyomanyokra 	 10699.278069868697 0.7751586190950299 
szentirasra 	 9459.930911027515 0.7751586190950299 
tamaszkodik 	 9459.930911027515 0.7751586190950299 
miert 	 1353.1370715337982 1.3100101772711499 
olyan 	 803.2649584756069 1.5197297957432816 
nehez 	 1811.540391706367 1.3100101772711499 
igazat 	 8220.583752186332 0.7751586190950299 
jot 	 7821.603082436525 0.7751586190950299 
megertenunk 	 10699.278069868697 0.7751586190950299 
van 	 148.20178783327262 1.8714312805342015 
kevesebb 	 5531.293366750354 0.7751586190950299 
szavunk 	 10699.278069868697 0.7751586190950299 
jora 	 5349.639034934348 1.1172818933828101 
rossz 	 5342.908764754161 0.7751586190950299 
felmondattalis 	 10699.278069868697 0.7751586190950299 
egy 	 223.129155132113 1.8385998324688473 
szoval 	 6981.23659334515 0.7751586190950299 
gyokeret 	 10699.278069868697 0.7751586190950299 
verni 	 8220.583752186332 0.7751586190950299 
emberekben 	 10699.278069868697 0.7751586190950299 
gondolom 	 6582.255923595343 0.7751586190950299 
azert 	 586.2230865589969 1.6316793645571892 
mert 	 211.3855153883176 1.846442361587184 
jobban 	 5172.4941632640275 0.7751586190950299 
eletszereto 	 10699.278069868697 0.7751586190950299 
lezullott 	 5349.639034934348 1.1172818933828101 
korunkban 	 10699.278069868697 0.7751586190950299 
alevegoben 	 10699.278069868697 0.7751586190950299 
onzo 	 5349.639034934348 1.1172818933828101 
lelkulettel 	 10699.278069868697 0.7751586190950299 
artani 	 10699.278069868697 0.7751586190950299 
hajlamosabb 	 10699.278069868697 0.7751586190950299 
mintmegbocsajtani 	 10699.278069868697 0.7751586190950299 
ezert 	 4148.829846588888 0.7751586190950299 
jutottunk 	 9459.930911027515 0.7751586190950299 
oda 	 2765.646683375177 1.1172818933828101 
ahol 	 2121.4784210304115 1.1172818933828101 
vagyonk 	 10699.278069868697 0.7751586190950299 
istennelkul 	 10699.278069868697 0.7751586190950299 
egymas 	 5857.284310297945 0.7751586190950299 
ellen 	 2051.780802956489 1.1172818933828101 
rohan 	 5349.639034934348 1.1172818933828101 
emberiseg 	 2498.537379629645 1.3100101772711499 
resze 	 4617.937151456762 0.7751586190950299 
apusztulas 	 10699.278069868697 0.7751586190950299 
ebbol 	 4741.296405675432 0.7751586190950299 
sodrasbol 	 10699.278069868697 0.7751586190950299 
kiszakadnia 	 10699.278069868697 0.7751586190950299 
annak 	 1004.0811980945086 1.433661672695707 
aki 	 662.3753771681011 1.5830890022835555 
latja 	 1697.6714705957922 1.3100101772711499 
veszelyt 	 6770.640525591536 0.7751586190950299 
erofeszitesebe 	 9459.930911027515 0.7751586190950299 
kerul 	 4559.308948249255 0.7751586190950299 
megis 	 4873.801459886287 0.7751586190950299 
remenykedem 	 10699.278069868697 0.7751586190950299 
ajovoben 	 9459.930911027515 0.7751586190950299 
felelmeben 	 10699.278069868697 0.7751586190950299 
talan 	 2197.0727259275 1.1172818933828101 
rajon 	 10699.278069868697 0.7751586190950299 
tevedesere 	 10699.278069868697 0.7751586190950299 
eshitetlensegere 	 10699.278069868697 0.7751586190950299 
fog 	 2471.964047502177 1.1172818933828101 
talalni 	 7821.603082436525 0.7751586190950299 
utra 	 8220.583752186332 0.7751586190950299 
amit 	 4016.3247923780345 0.7751586190950299 
isten 	 1495.1608911291535 1.433661672695707 
kijelolt 	 9459.930911027515 0.7751586190950299 
aszamunkra 	 10699.278069868697 0.7751586190950299 
felismerjuk 	 10699.278069868697 0.7751586190950299 
mar 	 786.6294008845691 1.5197297957432816 
ott 	 1098.53636296375 1.433661672695707 
vagyunk 	 974.7602919772575 1.5197297957432816 
hitnel 	 10699.278069868697 0.7751586190950299 
avallasnal 	 10699.278069868697 0.7751586190950299 
magam 	 2194.0853078651144 1.3100101772711499 
ketsegbe 	 8220.583752186332 0.7751586190950299 
esnek 	 8220.583752186332 0.7751586190950299 
latva 	 7495.612138888934 0.7751586190950299 
vilag 	 2436.9007299431437 1.1172818933828101 
helyzetet 	 5434.621175119101 0.7751586190950299 
tudom 	 1993.5478548388714 1.3100101772711499 
istennekterve 	 10699.278069868697 0.7751586190950299 
vilaggal 	 9459.930911027515 0.7751586190950299 
terv 	 7821.603082436525 0.7751586190950299 
mondhat 	 8734.959297730116 0.7751586190950299 
csodot 	 8220.583752186332 0.7751586190950299 
csalodhat 	 10699.278069868697 0.7751586190950299 
azember 	 3566.426023289566 1.3100101772711499 
eljuthat 	 9459.930911027515 0.7751586190950299 
valami 	 5016.91782120657 0.7751586190950299 
sikerul 	 6256.264980047752 0.7751586190950299 
neki 	 1672.3059404021901 1.3100101772711499 
soha 	 4943.928095004354 0.7751586190950299 
hites 	 10699.278069868697 0.7751586190950299 
deru 	 10699.278069868697 0.7751586190950299 
arad 	 8220.583752186332 0.7751586190950299 
atyabol 	 10699.278069868697 0.7751586190950299 
hogyan 	 1724.1647210880094 1.3100101772711499 
lehetneezt 	 10699.278069868697 0.7751586190950299 
atvinni 	 10699.278069868697 0.7751586190950299 
nemzetre 	 9459.930911027515 0.7751586190950299 
nep 	 1169.6382814632202 1.433661672695707 
folemelje 	 10699.278069868697 0.7751586190950299 
fejet 	 7821.603082436525 0.7751586190950299 
radobbenjen 	 10699.278069868697 0.7751586190950299 
ertekeire 	 10699.278069868697 0.7751586190950299 
felismerje 	 10699.278069868697 0.7751586190950299 
kuldeteset 	 9459.930911027515 0.7751586190950299 
zagyvasag 	 10699.278069868697 0.7751586190950299 
ami 	 2008.1623961890173 1.1172818933828101 
ide 	 6113.148618727469 0.7751586190950299 
bearamlott 	 9459.930911027515 0.7751586190950299 
amelyikigazan 	 10699.278069868697 0.7751586190950299 
szent 	 1464.7151506183334 1.3100101772711499 
istvan 	 1464.7151506183334 1.3100101772711499 
nepe 	 7495.612138888934 0.7751586190950299 
tisztan 	 9459.930911027515 0.7751586190950299 
latta 	 6770.640525591536 0.7751586190950299 
aprogramot 	 10699.278069868697 0.7751586190950299 
nepenek 	 8220.583752186332 0.7751586190950299 
latnia 	 9459.930911027515 0.7751586190950299 
program 	 2109.6884418856334 0.7751586190950299 
aktualis 	 8734.959297730116 0.7751586190950299 
hitnelkul 	 10699.278069868697 0.7751586190950299 
erkolcs 	 8734.959297730116 0.7751586190950299 
anelkul 	 7219.990723357797 0.7751586190950299 
pedig 	 2008.1623961890173 1.1172818933828101 
beke 	 6582.255923595343 0.7751586190950299 
biztonsag 	 7219.990723357797 0.7751586190950299 
boseg 	 10699.278069868697 0.7751586190950299 
boldogsag 	 3566.426023289566 1.3100101772711499 
tudta 	 2990.321782258307 1.1172818933828101 
mit 	 820.7123211825957 1.5197297957432816 
tenni 	 2546.5072058936885 1.1172818933828101 
tannal 	 10699.278069868697 0.7751586190950299 
nyugattal 	 10699.278069868697 0.7751586190950299 
akisebbseggel 	 10699.278069868697 0.7751586190950299 
hova 	 6981.23659334515 0.7751586190950299 
kapcsolodnunk 	 10699.278069868697 0.7751586190950299 
fontos 	 2308.968575728381 1.1172818933828101 
hogyankel 	 10699.278069868697 0.7751586190950299 
vasarnapot 	 10699.278069868697 0.7751586190950299 
megunnepelni 	 10699.278069868697 0.7751586190950299 
vasarnap 	 6256.264980047752 0.7751586190950299 
nincshetkoznap 	 10699.278069868697 0.7751586190950299 
termeszeti 	 8734.959297730116 0.7751586190950299 
torveny 	 1085.5789339814062 1.433661672695707 
allni 	 6770.640525591536 0.7751586190950299 
rohanasban 	 10699.278069868697 0.7751586190950299 
korulkell 	 10699.278069868697 0.7751586190950299 
nezni 	 7821.603082436525 0.7751586190950299 
folfigyelni 	 10699.278069868697 0.7751586190950299 
gonndolkodni 	 10699.278069868697 0.7751586190950299 
uton 	 2765.646683375177 1.1172818933828101 
jarok 	 9459.930911027515 0.7751586190950299 
kik 	 5857.284310297945 0.7751586190950299 
szeretnek 	 6981.23659334515 0.7751586190950299 
kiket 	 3910.8015412182626 1.1172818933828101 
szeretek 	 9459.930911027515 0.7751586190950299 
bantottam 	 10699.278069868697 0.7751586190950299 
enelkul 	 9459.930911027515 0.7751586190950299 
embercsak 	 10699.278069868697 0.7751586190950299 
veszi 	 5857.284310297945 0.7751586190950299 
eszre 	 6113.148618727469 0.7751586190950299 
vonatra 	 5349.639034934348 1.1172818933828101 
szallt 	 7821.603082436525 0.7751586190950299 
amelyikelott 	 10699.278069868697 0.7751586190950299 
mozdony 	 3566.426023289566 1.3100101772711499 
erre 	 2171.1578679628124 1.1172818933828101 
dobbennunk 	 10699.278069868697 0.7751586190950299 
lenyeg 	 3747.806069444467 1.1172818933828101 
optimizmusom 	 10699.278069868697 0.7751586190950299 
vigyazok 	 10699.278069868697 0.7751586190950299 
szalljak 	 10699.278069868697 0.7751586190950299 
amelyik 	 2765.646683375177 1.1172818933828101 
elott 	 4059.4112146013945 0.7751586190950299 
egyetlenegy 	 10699.278069868697 0.7751586190950299 
csak 	 502.0405990472543 1.6701257250778172 
ugyhivjak 	 10699.278069868697 0.7751586190950299 
jezus 	 4367.479648865058 1.1172818933828101 
krisztus 	 8220.583752186332 0.7751586190950299 
minden 	 4016.3247923780345 0.7751586190950299 
erot 	 7495.612138888934 0.7751586190950299 
elhiszem 	 3153.3103036758384 1.3100101772711499 
vagynem 	 10699.278069868697 0.7751586190950299 
elobbre 	 4110.291876093166 1.1172818933828101 
jutok 	 10699.278069868697 0.7751586190950299 
zuhanok 	 10699.278069868697 0.7751586190950299 
istenjot 	 10699.278069868697 0.7751586190950299 
akar 	 1414.3189473536077 1.3100101772711499 
nekem 	 3056.5743093637343 1.1172818933828101 
megtartom 	 9459.930911027515 0.7751586190950299 
parancsait 	 9459.930911027515 0.7751586190950299 
hiszem 	 6411.841322105211 0.7751586190950299 
jezusmegvalto 	 10699.278069868697 0.7751586190950299 
udvozito 	 10699.278069868697 0.7751586190950299 
jott 	 5093.014411787377 0.7751586190950299 
utat 	 6582.255923595343 0.7751586190950299 
megmutassa 	 10699.278069868697 0.7751586190950299 
esmozdonyunk 	 10699.278069868697 0.7751586190950299 
legyen 	 4617.937151456762 0.7751586190950299 
magunktol 	 10699.278069868697 0.7751586190950299 
egyhelyben 	 10699.278069868697 0.7751586190950299 
allunk 	 6582.255923595343 0.7751586190950299 
vagyvisszafele 	 10699.278069868697 0.7751586190950299 
gurulunk 	 10699.278069868697 0.7751586190950299 
belekapaszkodunk 	 10699.278069868697 0.7751586190950299 
sikerulni 	 10699.278069868697 0.7751586190950299 
azeletunk 	 10699.278069868697 0.7751586190950299 
jon 	 1751.8906504064053 1.3100101772711499 
buta 	 10699.278069868697 0.7751586190950299 
vagymindketto 	 10699.278069868697 0.7751586190950299 
sajnos 	 1780.9695882513868 1.3100101772711499 
vannak 	 868.4631471851251 1.5197297957432816 
emberek 	 1559.517708617627 1.3100101772711499 
rendkivul 	 5857.284310297945 0.7751586190950299 
termeszetes 	 7219.990723357797 0.7751586190950299 
ertik 	 3609.9953616788985 1.1172818933828101 
sokan 	 2586.2470816320138 1.1172818933828101 
legtobbszor 	 8734.959297730116 0.7751586190950299 
mast 	 2327.0788644483832 1.3100101772711499 
latnak 	 8220.583752186332 0.7751586190950299 
gyermek 	 8220.583752186332 0.7751586190950299 
lat 	 6256.264980047752 0.7751586190950299 
szuleinel 	 10699.278069868697 0.7751586190950299 
azeletben 	 10699.278069868697 0.7751586190950299 
sugaroznak 	 10699.278069868697 0.7751586190950299 
mediak 	 10699.278069868697 0.7751586190950299 
avalosagra 	 10699.278069868697 0.7751586190950299 
alaptorvenyre 	 10699.278069868697 0.7751586190950299 
elhetunk 	 10699.278069868697 0.7751586190950299 
hogyegy 	 8220.583752186332 0.7751586190950299 
organizmus 	 10699.278069868697 0.7751586190950299 
egyik 	 4195.274016277919 0.7751586190950299 
kezemmel 	 10699.278069868697 0.7751586190950299 
masikra 	 8220.583752186332 0.7751586190950299 
utok 	 10699.278069868697 0.7751586190950299 
magamrautok 	 10699.278069868697 0.7751586190950299 
tehat 	 4342.315735925625 0.7751586190950299 
azzal 	 2171.1578679628124 1.1172818933828101 
artok 	 10699.278069868697 0.7751586190950299 
leptemelore 	 10699.278069868697 0.7751586190950299 
lettem 	 4110.291876093166 1.1172818933828101 
ertekesebb 	 8734.959297730116 0.7751586190950299 
masiknak 	 10699.278069868697 0.7751586190950299 
hasznalok 	 5349.639034934348 1.1172818933828101 
magamnak 	 9459.930911027515 0.7751586190950299 
kereszteny 	 1877.8308702320605 1.3100101772711499 
gondolkodas 	 7495.612138888934 0.7751586190950299 
alapja 	 6582.255923595343 0.7751586190950299 
istewn 	 10699.278069868697 0.7751586190950299 
nelkulaz 	 10699.278069868697 0.7751586190950299 
leny 	 8734.959297730116 0.7751586190950299 
onzes 	 9459.930911027515 0.7751586190950299 
tevedesbe 	 10699.278069868697 0.7751586190950299 
pusztulasba 	 8734.959297730116 0.7751586190950299 
visz 	 8734.959297730116 0.7751586190950299 
betartjuk 	 10699.278069868697 0.7751586190950299 
keresztenyek 	 2911.6530992433723 1.3100101772711499 
peldat 	 8220.583752186332 0.7751586190950299 
adunk 	 8734.959297730116 0.7751586190950299 
baj 	 6256.264980047752 0.7751586190950299 
osszetevesztik 	 9459.930911027515 0.7751586190950299 
vallasgyakorlasat 	 10699.278069868697 0.7751586190950299 
vallasossaggal 	 10699.278069868697 0.7751586190950299 
vallasossag 	 10699.278069868697 0.7751586190950299 
orok 	 8220.583752186332 0.7751586190950299 
torvenyhezragaszkodo 	 10699.278069868697 0.7751586190950299 
emberi 	 2586.2470816320138 1.1172818933828101 
magatartas 	 7219.990723357797 0.7751586190950299 
vallasgyakorlat 	 10699.278069868697 0.7751586190950299 
eszkoz 	 8220.583752186332 0.7751586190950299 
erogyujtes 	 10699.278069868697 0.7751586190950299 
joszandeku 	 9459.930911027515 0.7751586190950299 
keresi 	 8220.583752186332 0.7751586190950299 
istent 	 4367.479648865058 1.1172818933828101 
elvont 	 8734.959297730116 0.7751586190950299 
tulsagosan 	 7821.603082436525 0.7751586190950299 
elmeleti 	 4110.291876093166 1.1172818933828101 
magyarazatokat 	 10699.278069868697 0.7751586190950299 
legtobbennem 	 10699.278069868697 0.7751586190950299 
igazan 	 5857.284310297945 0.7751586190950299 
teendo 	 7821.603082436525 0.7751586190950299 
nekunk 	 5255.671951219216 0.7751586190950299 
hibank 	 10699.278069868697 0.7751586190950299 
elmeletive 	 10699.278069868697 0.7751586190950299 
valt 	 5172.4941632640275 0.7751586190950299 
vallastanitasunk 	 10699.278069868697 0.7751586190950299 
enmondom 	 10699.278069868697 0.7751586190950299 
sokszor 	 3128.132490023876 1.1172818933828101 
kozott 	 4059.4112146013945 0.7751586190950299 
oriasikulonbseg 	 10699.278069868697 0.7751586190950299 
edesanyam 	 10699.278069868697 0.7751586190950299 
jart 	 6582.255923595343 0.7751586190950299 
iskolakba 	 8734.959297730116 0.7751586190950299 
pontosanmeg 	 10699.278069868697 0.7751586190950299 
valaszolni 	 8734.959297730116 0.7751586190950299 
kerdeseket 	 6770.640525591536 0.7751586190950299 
lelke 	 8734.959297730116 0.7751586190950299 
melyen 	 6582.255923595343 0.7751586190950299 
azisten 	 10699.278069868697 0.7751586190950299 
segitett 	 8734.959297730116 0.7751586190950299 
fogalmazni 	 9459.930911027515 0.7751586190950299 
igazsagait 	 10699.278069868697 0.7751586190950299 
elte 	 7495.612138888934 0.7751586190950299 
ahitet 	 10699.278069868697 0.7751586190950299 
amely 	 2029.7056073006972 1.1172818933828101 
allandoan 	 6981.23659334515 0.7751586190950299 
fol 	 5255.671951219216 0.7751586190950299 
folcsillant 	 10699.278069868697 0.7751586190950299 
aldozatos 	 9459.930911027515 0.7751586190950299 
szereteteben 	 10699.278069868697 0.7751586190950299 
envelemenyem 	 10699.278069868697 0.7751586190950299 
szerint 	 1338.774930792678 1.3100101772711499 
tanitani 	 10699.278069868697 0.7751586190950299 
mint 	 803.2649584756069 1.5197297957432816 
legnagyobb 	 1482.5075166555432 1.3100101772711499 
tanito 	 9459.930911027515 0.7751586190950299 
szeretni 	 4110.291876093166 1.1172818933828101 
meghato 	 10699.278069868697 0.7751586190950299 
kereso 	 8220.583752186332 0.7751586190950299 
fiatalt 	 9459.930911027515 0.7751586190950299 
abudapesti 	 8220.583752186332 0.7751586190950299 
taizei 	 10699.278069868697 0.7751586190950299 
talalkozon 	 8220.583752186332 0.7751586190950299 
bizik 	 8220.583752186332 0.7751586190950299 
ifjusagban 	 10699.278069868697 0.7751586190950299 
igen 	 1500.8474252209285 1.3100101772711499 
fiatalsag 	 9459.930911027515 0.7751586190950299 
ebredezik 	 10699.278069868697 0.7751586190950299 
obennuk 	 10699.278069868697 0.7751586190950299 
kereses 	 10699.278069868697 0.7751586190950299 
erzik 	 6770.640525591536 0.7751586190950299 
eltevedtek 	 10699.278069868697 0.7751586190950299 
reszuk 	 8734.959297730116 0.7751586190950299 
elhagytamagat 	 10699.278069868697 0.7751586190950299 
sodrodik 	 10699.278069868697 0.7751586190950299 
azoknak 	 5980.643564516614 0.7751586190950299 
akik 	 1014.8528036503486 1.433661672695707 
helyes 	 6256.264980047752 0.7751586190950299 
utatkeresik 	 10699.278069868697 0.7751586190950299 
megmutassuk 	 9459.930911027515 0.7751586190950299 
egyszoval 	 9459.930911027515 0.7751586190950299 
jezust 	 10699.278069868697 0.7751586190950299 
ahogy 	 4806.321753452956 0.7751586190950299 
nemkiforgatva 	 10699.278069868697 0.7751586190950299 
