term 	 tf-idf weight 	 BM25 ranking 
 nemzet 	 2376.999382155725 1.0335021442817123 
konferenciajan 	 25848.249241772955 0.3523708337696494 
szolalt 	 31661.006861115926 0.3523708337696494 
fol 	 15552.438643121293 0.3523708337696494 
amelyet 	 2338.385466296487 1.1240334727091246 
eloszor 	 7211.209039222133 0.5991756549794981 
tartanak 	 5899.251510040531 0.7816735431673818 
kozep 	 7314.967435869137 0.5991756549794981 
orszagban 	 4807.472692814755 0.7816735431673818 
leszogezte 	 8184.024945043659 0.5991756549794981 
hogy 	 143.1927338648027 1.893338034084014 
hazankban 	 3466.5426494168264 1.0335021442817123 
elkepzelhetetlen 	 11572.735433213551 0.5991756549794981 
barmifele 	 25848.249241772955 0.3523708337696494 
visszarendezodes 	 12924.124620886478 0.5991756549794981 
mit 	 12143.145669399088 0.3523708337696494 
tetszenek 	 20658.68166408791 0.3523708337696494 
szolni 	 25848.249241772955 0.3523708337696494 
ekkora 	 20658.68166408791 0.3523708337696494 
orcapofatlansaghoz 	 31661.006861115926 0.3523708337696494 
nepgyilkos 	 31661.006861115926 0.3523708337696494 
mukasorok 	 31661.006861115926 0.3523708337696494 
diszpeldanya 	 31661.006861115926 0.3523708337696494 
kijelenti 	 24326.123396430583 0.3523708337696494 
egy 	 396.1665636926208 1.7303114307645286 
van 	 672.4504163607176 1.5247126449135457 
ezeknek 	 20035.49162242999 0.3523708337696494 
bor 	 27993.565128773254 0.3523708337696494 
pofajukon 	 31661.006861115926 0.3523708337696494 
rita 	 31661.006861115926 0.3523708337696494 
sussmuth 	 31661.006861115926 0.3523708337696494 
nemet 	 2060.3454397777523 1.1990573363479353 
bundestag 	 31661.006861115926 0.3523708337696494 
elnoke 	 1255.5640185315333 1.3627841288721818 
hangsulyozta 	 3061.2602480794153 1.0335021442817123 
meg 	 339.5713403079607 1.7642979296467818 
kell 	 848.9283507699017 1.4992633270109335 
akadalyozni 	 25848.249241772955 0.3523708337696494 
szocialis 	 4948.641348248315 0.7816735431673818 
vasfuggony 	 31661.006861115926 0.3523708337696494 
ereszkedjen 	 31661.006861115926 0.3523708337696494 
europara 	 31661.006861115926 0.3523708337696494 
ereszkedve 	 31661.006861115926 0.3523708337696494 
budapesti 	 4740.911334362339 0.7816735431673818 
konferenciajanak 	 25848.249241772955 0.3523708337696494 
egyik 	 6207.2692450018085 0.5991756549794981 
legfontosabb 	 8040.990111173144 0.5991756549794981 
tanulsaga 	 31661.006861115926 0.3523708337696494 
orszagok 	 7776.219321560647 0.5991756549794981 
amelyeknek 	 27993.565128773254 0.3523708337696494 
eltero 	 10017.745811214994 0.5991756549794981 
tarsadalmi 	 6832.63575737073 0.5991756549794981 
gazdasagi 	 1551.8173112504521 1.262243898224333 
elozmenyek 	 25848.249241772955 0.3523708337696494 
ellenere 	 3372.9451405462537 0.9221010574358035 
hasonloak 	 31661.006861115926 0.3523708337696494 
problemaik 	 31661.006861115926 0.3523708337696494 
csak 	 1080.4542646162386 1.4034336842203918 
kozosen 	 18513.365777087616 0.3523708337696494 
osszefogva 	 31661.006861115926 0.3523708337696494 
tudnak 	 15552.438643121293 0.3523708337696494 
felelni 	 27993.565128773254 0.3523708337696494 
korunk 	 27993.565128773254 0.3523708337696494 
foldreszunk 	 31661.006861115926 0.3523708337696494 
kihivasaira 	 31661.006861115926 0.3523708337696494 
ertekelte 	 21365.196262464262 0.3523708337696494 
ketnapos 	 11090.403754715142 0.5991756549794981 
esemenyt 	 27993.565128773254 0.3523708337696494 
szombat 	 22180.807509430284 0.3523708337696494 
delutani 	 27993.565128773254 0.3523708337696494 
zarszavaban 	 27993.565128773254 0.3523708337696494 
gal 	 18973.742972739747 0.3523708337696494 
zoltan 	 8335.237528857242 0.5991756549794981 
orszaggyules 	 14629.934871738275 0.3523708337696494 
megint 	 16670.475057714484 0.3523708337696494 
iszonyatos 	 27993.565128773254 0.3523708337696494 
hazugsag 	 9044.929905393466 0.5991756549794981 
itt 	 11403.665232292122 0.3523708337696494 
peldanak 	 24326.123396430583 0.3523708337696494 
csehorszag 	 10017.745811214994 0.5991756549794981 
amely 	 1092.0451869257665 1.4034336842203918 
gyonyoruen 	 31661.006861115926 0.3523708337696494 
rendbeszedte 	 31661.006861115926 0.3523708337696494 
magat 	 3212.415066943859 0.9221010574358035 
eppen 	 3212.415066943859 0.9221010574358035 
azaltal 	 21365.196262464262 0.3523708337696494 
posztkommunista 	 25848.249241772955 0.3523708337696494 
neobolsevikok 	 31661.006861115926 0.3523708337696494 
helyett 	 4334.344441790606 0.7816735431673818 
tiszta 	 18973.742972739747 0.3523708337696494 
nyugati 	 7211.209039222133 0.5991756549794981 
erokre 	 25848.249241772955 0.3523708337696494 
alapozta 	 31661.006861115926 0.3523708337696494 
rendszervaltast 	 31661.006861115926 0.3523708337696494 
harmincszoros 	 31661.006861115926 0.3523708337696494 
nott 	 6029.953270262311 0.7816735431673818 
kabitoszerlefoglalas 	 31661.006861115926 0.3523708337696494 
elmult 	 2120.846292106421 1.1990573363479353 
evben 	 3826.575310099269 0.9221010574358035 
kozel 	 14845.924044744945 0.3523708337696494 
harmincszorosara 	 31661.006861115926 0.3523708337696494 
kabitoszer 	 22180.807509430284 0.3523708337696494 
lefoglalasok 	 31661.006861115926 0.3523708337696494 
aranya 	 9739.014567042215 0.5991756549794981 
jelentos 	 4807.472692814755 0.7816735431673818 
mertekben 	 15552.438643121293 0.3523708337696494 
gyarapodott 	 27993.565128773254 0.3523708337696494 
kulonfele 	 18973.742972739747 0.3523708337696494 
drogokkal 	 31661.006861115926 0.3523708337696494 
torteno 	 16991.23993174524 0.3523708337696494 
visszaelesek 	 25848.249241772955 0.3523708337696494 
miatt 	 1753.8717416348522 1.1990573363479353 
inditott 	 4522.464952696733 0.9221010574358035 
buntetoeljarasok 	 31661.006861115926 0.3523708337696494 
szama 	 5270.195800580586 0.7816735431673818 
minderrol 	 31661.006861115926 0.3523708337696494 
interpol 	 27993.565128773254 0.3523708337696494 
balkan 	 25848.249241772955 0.3523708337696494 
utvonal 	 27993.565128773254 0.3523708337696494 
cimu 	 2120.846292106421 1.1990573363479353 
budapesten 	 5360.66007411543 0.7816735431673818 
tartott 	 5023.702321544931 0.7816735431673818 
tanacskozason 	 10329.340832043956 0.5991756549794981 
szamoltak 	 25848.249241772955 0.3523708337696494 
resztvevok 	 23145.470866427102 0.3523708337696494 
liberalbolsevik 	 18089.859810786933 0.3523708337696494 
sajto 	 13160.985353396776 0.3523708337696494 
kommunistanak 	 31661.006861115926 0.3523708337696494 
sok 	 3103.6346225009042 0.9221010574358035 
nak 	 2338.385466296487 1.1240334727091246 
orosz 	 6745.890281092507 0.5991756549794981 
elnokvalasztasok 	 31661.006861115926 0.3523708337696494 
elott 	 2402.4994112366867 1.0335021442817123 
hettel 	 21365.196262464262 0.3523708337696494 
kommunistak 	 10017.745811214994 0.5991756549794981 
jeloltje 	 12924.124620886478 0.5991756549794981 
gennagyij 	 24326.123396430583 0.3523708337696494 
zjuganov 	 12163.061698215291 0.5991756549794981 
nyilatkozik 	 9739.014567042215 0.5991756549794981 
hangsulyozva 	 20658.68166408791 0.3523708337696494 
elet 	 7015.15639888946 0.5991756549794981 
kenyszeritette 	 31661.006861115926 0.3523708337696494 
kommunistakat 	 25848.249241772955 0.3523708337696494 
nepi 	 20658.68166408791 0.3523708337696494 
hazafias 	 24326.123396430583 0.3523708337696494 
felfogasra 	 31661.006861115926 0.3523708337696494 
szerint 	 289.877973433625 1.7952598662787782 
sztalin 	 7393.602503143428 0.7816735431673818 
elt 	 20035.49162242999 0.3523708337696494 
volna 	 3069.2755478609915 0.9221010574358035 
evet 	 17332.71324708413 0.3523708337696494 
szovjetunio 	 23145.470866427102 0.3523708337696494 
hosszu 	 15552.438643121293 0.3523708337696494 
evszazadokra 	 31661.006861115926 0.3523708337696494 
legyozhetetlenne 	 31661.006861115926 0.3523708337696494 
valik 	 8335.237528857242 0.5991756549794981 
velemenye 	 5456.016630029106 0.7816735431673818 
talan 	 4334.344441790606 0.7816735431673818 
tobb 	 1320.5552123087361 1.3161898477390364 
ember 	 6745.890281092507 0.5991756549794981 
raboskodik 	 31661.006861115926 0.3523708337696494 
lagerekben 	 31661.006861115926 0.3523708337696494 
rosszabb 	 10682.598131232131 0.5991756549794981 
korulmenyek 	 18089.859810786933 0.3523708337696494 
kozott 	 924.0382350910332 1.4709344492304466 
mint 	 848.9283507699017 1.4992633270109335 
joszif 	 31661.006861115926 0.3523708337696494 
visszarionovics 	 31661.006861115926 0.3523708337696494 
idejen 	 4876.6449572460915 0.7816735431673818 
azt 	 588.0248524490643 1.6210188660896712 
allitja 	 5899.251510040531 0.7816735431673818 
magyarorszagon 	 3103.6346225009042 0.9221010574358035 
sajtoban 	 21365.196262464262 0.3523708337696494 
egeszen 	 8666.356623542066 0.5991756549794981 
elkepeszto 	 18973.742972739747 0.3523708337696494 
ostobasagok 	 31661.006861115926 0.3523708337696494 
jelennek 	 22180.807509430284 0.3523708337696494 
rola 	 8184.024945043659 0.5991756549794981 
miert 	 2402.4994112366867 1.0335021442817123 
orola 	 31661.006861115926 0.3523708337696494 
hazudoznanak 	 31661.006861115926 0.3523708337696494 
mondta 	 2141.6100446292394 1.1240334727091246 
gyozelme 	 21365.196262464262 0.3523708337696494 
eseten 	 16368.049890087317 0.3523708337696494 
fenntartjak 	 15830.503430557963 0.5991756549794981 
tulajdon 	 12924.124620886478 0.5991756549794981 
gazdalkodas 	 27993.565128773254 0.3523708337696494 
valamennyi 	 16991.23993174524 0.3523708337696494 
formajat 	 31661.006861115926 0.3523708337696494 
kulkereskedelmi 	 21365.196262464262 0.3523708337696494 
terveikben 	 31661.006861115926 0.3523708337696494 
igen 	 6661.899099701285 0.5991756549794981 
fontos 	 6832.63575737073 0.5991756549794981 
szerepet 	 16670.475057714484 0.3523708337696494 
jatszana 	 27993.565128773254 0.3523708337696494 
kelet 	 14845.924044744945 0.3523708337696494 
europa 	 4676.770932592974 0.7816735431673818 
benne 	 15071.106964634793 0.3523708337696494 
magyarorszag 	 2482.9076980007235 1.0335021442817123 
ami 	 2376.999382155725 1.0335021442817123 
fele 	 4441.266066467524 0.7816735431673818 
acsingozunk 	 31661.006861115926 0.3523708337696494 
egyre 	 4555.09050491382 0.7816735431673818 
nyilvanvalobban 	 25848.249241772955 0.3523708337696494 
doglodik 	 27993.565128773254 0.3523708337696494 
nagy 	 1092.0451869257665 1.4034336842203918 
britannia 	 13996.782564386627 0.5991756549794981 
tagsaga 	 22180.807509430284 0.3523708337696494 
immar 	 15810.58740174176 0.3523708337696494 
kezd 	 21365.196262464262 0.3523708337696494 
megkerdojelezodni 	 31661.006861115926 0.3523708337696494 
kozosseggel 	 31661.006861115926 0.3523708337696494 
szemben 	 13003.033325371814 0.3523708337696494 
tanusitott 	 24326.123396430583 0.3523708337696494 
londoni 	 6678.497207476663 0.7816735431673818 
magatartas 	 21365.196262464262 0.3523708337696494 
kozolte 	 2698.356112437003 1.0335021442817123 
jacques 	 21365.196262464262 0.3523708337696494 
santer 	 31661.006861115926 0.3523708337696494 
unio 	 18089.859810786933 0.3523708337696494 
brusszeli 	 22180.807509430284 0.3523708337696494 
bizottsaganak 	 16670.475057714484 0.3523708337696494 
observer 	 25848.249241772955 0.3523708337696494 
vasarnapi 	 20035.49162242999 0.3523708337696494 
lapnak 	 21365.196262464262 0.3523708337696494 
adott 	 3290.246338349194 0.9221010574358035 
nyilatkozataban 	 22180.807509430284 0.3523708337696494 
marhavesszel 	 31661.006861115926 0.3523708337696494 
kapcsolatban 	 2592.073107186882 1.1240334727091246 
alkalmazott 	 20035.49162242999 0.3523708337696494 
kormanypolitikat 	 31661.006861115926 0.3523708337696494 
felelotlennek 	 27993.565128773254 0.3523708337696494 
minositette 	 18973.742972739747 0.3523708337696494 
kijelentette 	 3555.6835007717546 0.9221010574358035 
evekre 	 25848.249241772955 0.3523708337696494 
elszigetelheti 	 31661.006861115926 0.3523708337696494 
kulvilagtol 	 31661.006861115926 0.3523708337696494 
ezzel 	 4185.213395105111 0.7816735431673818 
magatartassal 	 27993.565128773254 0.3523708337696494 
hatarontul 	 16368.049890087317 0.3523708337696494 
karpatalja 	 24326.123396430583 0.3523708337696494 
ukrajnai 	 27993.565128773254 0.3523708337696494 
demokrata 	 14030.31279777892 0.3523708337696494 
szovetseg 	 5023.702321544931 0.7816735431673818 
tamogatja 	 16670.475057714484 0.3523708337696494 
tombben 	 31661.006861115926 0.3523708337696494 
elo 	 13003.033325371814 0.3523708337696494 
karpataljai 	 24326.123396430583 0.3523708337696494 
magyarsag 	 7111.367001543509 0.5991756549794981 
teruleti 	 17697.75453012159 0.3523708337696494 
autonomiajanak 	 31661.006861115926 0.3523708337696494 
kialakitasat 	 27993.565128773254 0.3523708337696494 
megyei 	 5663.746643915081 0.7816735431673818 
kulonleges 	 10329.340832043956 0.5991756549794981 
onkormanyzat 	 6171.121925695872 0.7816735431673818 
letrehozasat 	 21365.196262464262 0.3523708337696494 
umdsz 	 31661.006861115926 0.3523708337696494 
szombaton 	 7393.602503143428 0.7816735431673818 
kijevben 	 27993.565128773254 0.3523708337696494 
fogadta 	 19478.02913408443 0.3523708337696494 
programjat 	 11090.403754715142 0.5991756549794981 
legalabb 	 6501.516662685907 0.5991756549794981 
zsugorodik 	 27993.565128773254 0.3523708337696494 
koltsegvetes 	 15071.106964634793 0.3523708337696494 
munkanelkuliseg 	 10329.340832043956 0.5991756549794981 
minden 	 2376.999382155725 1.0335021442817123 
korabbinal 	 25848.249241772955 0.3523708337696494 
nagyobb 	 3461.161156164373 0.9221010574358035 
hullama 	 31661.006861115926 0.3523708337696494 
kovetkezik 	 16670.475057714484 0.3523708337696494 
jovo 	 2969.184808948989 1.0335021442817123 
evi 	 13844.644624657492 0.3523708337696494 
koltsegvetesi 	 4092.0124725218293 0.9221010574358035 
iranyelvek 	 25848.249241772955 0.3523708337696494 
tervezeterol 	 31661.006861115926 0.3523708337696494 
targyaltak 	 22180.807509430284 0.3523708337696494 
koalicios 	 4948.641348248315 0.7816735431673818 
partok 	 2969.184808948989 1.0335021442817123 
munkacsoportjai 	 31661.006861115926 0.3523708337696494 
medgyessy 	 9044.929905393466 0.5991756549794981 
peter 	 3654.164379798535 0.7816735431673818 
penzugyminiszterrel 	 31661.006861115926 0.3523708337696494 
tovabbi 	 13665.27151474146 0.3523708337696494 
szigoritas 	 31661.006861115926 0.3523708337696494 
varhato 	 8040.990111173144 0.5991756549794981 
szfera 	 23145.470866427102 0.3523708337696494 
kiadasaiban 	 31661.006861115926 0.3523708337696494 
konfliktusokat 	 27993.565128773254 0.3523708337696494 
okozhat 	 24326.123396430583 0.3523708337696494 
ugyan 	 15071.106964634793 0.3523708337696494 
elsosorban 	 7535.553482317397 0.5991756549794981 
kozalkalmazottak 	 22180.807509430284 0.3523708337696494 
koreben 	 18513.365777087616 0.3523708337696494 
igy 	 2376.999382155725 1.0335021442817123 
erheto 	 25848.249241772955 0.3523708337696494 
ben 	 1939.8099180090676 1.1240334727091246 
merseklodjenek 	 31661.006861115926 0.3523708337696494 
realberek 	 23145.470866427102 0.3523708337696494 
inflacio 	 16670.475057714484 0.3523708337696494 
szazalek 	 3014.2213929269587 1.0335021442817123 
korul 	 17332.71324708413 0.3523708337696494 
alakuljon 	 21365.196262464262 0.3523708337696494 
evre 	 7905.29370087088 0.5991756549794981 
gdp 	 8040.990111173144 0.5991756549794981 
szazalekos 	 3416.317878685365 0.9221010574358035 
novekedesevel 	 25848.249241772955 0.3523708337696494 
szamolnak 	 27993.565128773254 0.3523708337696494 
ugy 	 914.2305315983557 1.4709344492304466 
tervezik 	 24326.123396430583 0.3523708337696494 
intezmenyek 	 5456.016630029106 0.7816735431673818 
tamogatasa 	 18973.742972739747 0.3523708337696494 
mindossze 	 16991.23993174524 0.3523708337696494 
szazalekkal 	 7422.962022372472 0.5991756549794981 
novekszik 	 21365.196262464262 0.3523708337696494 
jovore 	 4522.464952696733 0.9221010574358035 
vagyis 	 6745.890281092507 0.5991756549794981 
inflaciot 	 19478.02913408443 0.3523708337696494 
figyelembe 	 8184.024945043659 0.5991756549794981 
veve 	 18973.742972739747 0.3523708337696494 
realertekben 	 27993.565128773254 0.3523708337696494 
szukul 	 31661.006861115926 0.3523708337696494 
targyalast 	 23145.470866427102 0.3523708337696494 
koveto 	 17697.75453012159 0.3523708337696494 
sajtotajekoztaton 	 8848.877265060795 0.5991756549794981 
elmondta 	 3416.317878685365 0.9221010574358035 
koltsegvetesben 	 23145.470866427102 0.3523708337696494 
veszik 	 9256.682888543808 0.5991756549794981 
megkezdodo 	 31661.006861115926 0.3523708337696494 
allamhaztartasi 	 20035.49162242999 0.3523708337696494 
reformot 	 25848.249241772955 0.3523708337696494 
csokkennek 	 24326.123396430583 0.3523708337696494 
ado 	 16670.475057714484 0.3523708337696494 
kozterhek 	 31661.006861115926 0.3523708337696494 
jarulek 	 25848.249241772955 0.3523708337696494 
atlagos 	 22180.807509430284 0.3523708337696494 
szemelyijovedelemado 	 27993.565128773254 0.3523708337696494 
terheles 	 31661.006861115926 0.3523708337696494 
szja 	 12163.061698215291 0.5991756549794981 
brutto 	 17697.75453012159 0.3523708337696494 
kereset 	 25848.249241772955 0.3523708337696494 
szazalekponttal 	 31661.006861115926 0.3523708337696494 
merseklodhet 	 31661.006861115926 0.3523708337696494 
legmagasabb 	 23145.470866427102 0.3523708337696494 
kulcsa 	 27993.565128773254 0.3523708337696494 
pedig 	 2971.249227694656 0.9221010574358035 
lehet 	 2971.249227694656 0.9221010574358035 
felvenni 	 22180.807509430284 0.3523708337696494 
kacaganyt 	 31661.006861115926 0.3523708337696494 
sanda 	 25848.249241772955 0.3523708337696494 
ipse 	 27993.565128773254 0.3523708337696494 
pofatlan 	 31661.006861115926 0.3523708337696494 
kovetkeznek 	 27993.565128773254 0.3523708337696494 
szonda 	 22180.807509430284 0.3523708337696494 
ipsos 	 22180.807509430284 0.3523708337696494 
kozvelemenyhamisito 	 25848.249241772955 0.3523708337696494 
banda 	 22180.807509430284 0.3523708337696494 
musora 	 24326.123396430583 0.3523708337696494 
megtort 	 31661.006861115926 0.3523708337696494 
lakossag 	 2474.3206741241574 1.1240334727091246 
mult 	 2768.9289249314984 1.0335021442817123 
decembere 	 31661.006861115926 0.3523708337696494 
ota 	 4555.09050491382 0.7816735431673818 
tarto 	 9044.929905393466 0.5991756549794981 
optimizmusa 	 31661.006861115926 0.3523708337696494 
orszag 	 2046.1836985739942 1.1240334727091246 
helyzete 	 18973.742972739747 0.3523708337696494 
mellett 	 4334.344441790606 0.7816735431673818 
sajat 	 3138.9100463288332 0.9221010574358035 
anyagi 	 15552.438643121293 0.3523708337696494 
kilatasaikat 	 31661.006861115926 0.3523708337696494 
valamelyest 	 31661.006861115926 0.3523708337696494 
bizonytalanabbnak 	 31661.006861115926 0.3523708337696494 
itelik 	 10682.598131232131 0.5991756549794981 
emberek 	 6922.322312328746 0.5991756549794981 
mig 	 2167.172220895303 1.1240334727091246 
aprilisban 	 23145.470866427102 0.3523708337696494 
harom 	 3290.246338349194 0.9221010574358035 
ponttal 	 24326.123396430583 0.3523708337696494 
emelkedett 	 21365.196262464262 0.3523708337696494 
bizalmi 	 11572.735433213551 0.5991756549794981 
indexe 	 11572.735433213551 0.5991756549794981 
addig 	 4740.911334362339 0.7816735431673818 
honapban 	 21365.196262464262 0.3523708337696494 
szinten 	 2698.356112437003 1.0335021442817123 
tartasra 	 31661.006861115926 0.3523708337696494 
futotta 	 25848.249241772955 0.3523708337696494 
derulatasbol 	 31661.006861115926 0.3523708337696494 
felmeres 	 22180.807509430284 0.3523708337696494 
aprilisi 	 25848.249241772955 0.3523708337696494 
minusz 	 13996.782564386627 0.5991756549794981 
erteken 	 31661.006861115926 0.3523708337696494 
maradt 	 14422.418078444265 0.3523708337696494 
megtorpanas 	 31661.006861115926 0.3523708337696494 
okat 	 23145.470866427102 0.3523708337696494 
abban 	 3175.1520394361614 0.9221010574358035 
latja 	 7535.553482317397 0.5991756549794981 
gki 	 24326.123396430583 0.3523708337696494 
kezdi 	 19478.02913408443 0.3523708337696494 
eszrevenni 	 31661.006861115926 0.3523708337696494 
felszini 	 27993.565128773254 0.3523708337696494 
sikerek 	 31661.006861115926 0.3523708337696494 
mogott 	 5102.100413465692 0.7816735431673818 
zajlo 	 27993.565128773254 0.3523708337696494 
kedvezotlen 	 22180.807509430284 0.3523708337696494 
folyamatokat 	 21365.196262464262 0.3523708337696494 
nyilvanossagot 	 24326.123396430583 0.3523708337696494 
kap 	 7905.29370087088 0.5991756549794981 
ugyanis 	 2193.497558899463 1.1240334727091246 
romlo 	 24326.123396430583 0.3523708337696494 
fizetesi 	 18513.365777087616 0.3523708337696494 
merlege 	 13996.782564386627 0.5991756549794981 
illetve 	 4386.995117798926 0.7816735431673818 
vegere 	 8848.877265060795 0.5991756549794981 
eloiranyzottnak 	 31661.006861115926 0.3523708337696494 
legutobbi 	 9739.014567042215 0.5991756549794981 
szamitasok 	 23145.470866427102 0.3523708337696494 
haromszorosara 	 27993.565128773254 0.3523708337696494 
duzzado 	 31661.006861115926 0.3523708337696494 
tarsadalombiztositasi 	 23145.470866427102 0.3523708337696494 
hianya 	 16991.23993174524 0.3523708337696494 
kormany 	 4004.165685394478 0.7816735431673818 
jelenlegi 	 2600.6066650743633 1.0335021442817123 
erotlensege 	 31661.006861115926 0.3523708337696494 
gyengiti 	 31661.006861115926 0.3523708337696494 
elozo 	 7015.15639888946 0.5991756549794981 
penzugyminiszter 	 4092.0124725218293 0.9221010574358035 
politikajanak 	 25848.249241772955 0.3523708337696494 
mara 	 18089.859810786933 0.3523708337696494 
beero 	 31661.006861115926 0.3523708337696494 
eredmenyeit 	 25848.249241772955 0.3523708337696494 
liberalbolsevikoknak 	 27993.565128773254 0.3523708337696494 
sikerult 	 7211.209039222133 0.5991756549794981 
maguk 	 15810.58740174176 0.3523708337696494 
moge 	 20658.68166408791 0.3523708337696494 
allitani 	 5341.2990656160655 0.9221010574358035 
anak 	 27993.565128773254 0.3523708337696494 
tamogatasat 	 20658.68166408791 0.3523708337696494 
gratulalunk 	 12163.061698215291 0.5991756549794981 
nagyszeru 	 23145.470866427102 0.3523708337696494 
ezek 	 12700.608157744646 0.3523708337696494 
mocskok 	 31661.006861115926 0.3523708337696494 
keresztben 	 31661.006861115926 0.3523708337696494 
hosszaban 	 31661.006861115926 0.3523708337696494 
egymasnak 	 5008.872905607497 0.9221010574358035 
esnek 	 24326.123396430583 0.3523708337696494 
alabbiakban 	 31661.006861115926 0.3523708337696494 
bukott 	 11572.735433213551 0.5991756549794981 
bokros 	 3952.64685043544 0.9221010574358035 
moszerolja 	 31661.006861115926 0.3523708337696494 
formalisan 	 27993.565128773254 0.3523708337696494 
nem 	 242.55095736282908 1.825774919433859 
bank 	 2663.548086627912 0.9221010574358035 
adoskonszolidaciot 	 25848.249241772955 0.3523708337696494 
vizsgalo 	 20658.68166408791 0.3523708337696494 
bizottsag 	 15552.438643121293 0.3523708337696494 
szerdai 	 22180.807509430284 0.3523708337696494 
zart 	 21365.196262464262 0.3523708337696494 
ulesen 	 7211.209039222133 0.5991756549794981 
meghallgatta 	 31661.006861115926 0.3523708337696494 
lajost 	 25848.249241772955 0.3523708337696494 
volt 	 594.2498455389313 1.6210188660896712 
beszamolt 	 23145.470866427102 0.3523708337696494 
arrol 	 2092.6066975525555 1.1240334727091246 
otp 	 12163.061698215291 0.5991756549794981 
tobbsegi 	 9739.014567042215 0.5991756549794981 
allami 	 13003.033325371814 0.3523708337696494 
tulajdonan 	 31661.006861115926 0.3523708337696494 
nyilvanos 	 10682.598131232131 0.5991756549794981 
reszvenykibocsatas 	 31661.006861115926 0.3523708337696494 
formajaban 	 6492.6763780281435 0.7816735431673818 
tul 	 7422.962022372472 0.5991756549794981 
allam 	 7535.553482317397 0.5991756549794981 
elonyben 	 24326.123396430583 0.3523708337696494 
reszesitve 	 31661.006861115926 0.3523708337696494 
kisbefektetoket 	 31661.006861115926 0.3523708337696494 
bankot 	 24326.123396430583 0.3523708337696494 
strategiai 	 24326.123396430583 0.3523708337696494 
tulajdonosoknak 	 27993.565128773254 0.3523708337696494 
kellett 	 3461.161156164373 0.9221010574358035 
eladni 	 20658.68166408791 0.3523708337696494 
mert 	 1980.832818463104 1.1240334727091246 
veli 	 8848.877265060795 0.5991756549794981 
