term 	 tf-idf weight 	 BM25 ranking 
 nemzet 	 5277.603523317781 0.6501244770642732 
unnepsegen 	 22956.13743849766 0.38814843871841803 
reszt 	 13184.841634144112 0.38814843871841803 
vett 	 7268.329846297515 0.6501244770642732 
hans 	 24861.417981497925 0.38814843871841803 
dietrich 	 24861.417981497925 0.38814843871841803 
genscher 	 28118.51658294911 0.38814843871841803 
volt 	 301.5773441895875 1.787873055844901 
nemet 	 2561.744190157233 1.0925776080812266 
kulugyminiszter 	 14805.247079228948 0.38814843871841803 
aki 	 1492.091034186437 1.2553050200664135 
beszedeben 	 16441.940235595295 0.38814843871841803 
meleg 	 19699.038837046475 0.38814843871841803 
szavakkal 	 21604.31938004674 0.38814843871841803 
emlekezett 	 24861.417981497925 0.38814843871841803 
egykori 	 15090.122177144376 0.38814843871841803 
kormanyfore 	 14059.258291474554 0.6501244770642732 
adalbertrol 	 28118.51658294911 0.38814843871841803 
elnevezett 	 21604.31938004674 0.38814843871841803 
olyan 	 1507.8867209479374 1.2553050200664135 
elsosorban 	 13384.829262298033 0.38814843871841803 
kozep 	 4331.006360631144 0.8388478376493412 
europai 	 2922.1068879045292 0.9812738725155449 
politikusoknak 	 19699.038837046475 0.38814843871841803 
itelik 	 18974.68479253819 0.38814843871841803 
oda 	 3634.1649231487577 0.9812738725155449 
akik 	 2133.688288301113 1.0925776080812266 
sokat 	 3510.392657379726 0.9812738725155449 
tettek 	 4210.459716531588 0.8388478376493412 
egyseges 	 16850.806696069565 0.38814843871841803 
europaert 	 28118.51658294911 0.38814843871841803 
illetve 	 2337.685510323623 1.0925776080812266 
tersegunk 	 21604.31938004674 0.38814843871841803 
felzarkoztatasaert 	 28118.51658294911 0.38814843871841803 
mihez 	 24861.417981497925 0.38814843871841803 
valo 	 2725.860101946475 0.9812738725155449 
felzarkozasrol 	 28118.51658294911 0.38814843871841803 
van 	 389.48557104504926 1.6941245026866745 
szo 	 2309.629695555553 1.0925776080812266 
burundi 	 22956.13743849766 0.38814843871841803 
fekete 	 17298.66923097009 0.38814843871841803 
afrika 	 28118.51658294911 0.38814843871841803 
vagy 	 753.9433604739687 1.542472993871159 
honduras 	 22956.13743849766 0.38814843871841803 
latin 	 14282.597819846005 0.38814843871841803 
amerika 	 19699.038837046475 0.38814843871841803 
pufajkasnak 	 28118.51658294911 0.38814843871841803 
csak 	 753.9433604739687 1.542472993871159 
emberarcot 	 28118.51658294911 0.38814843871841803 
kellene 	 1025.4146446494406 1.451889538364218 
szereznie 	 24861.417981497925 0.38814843871841803 
atfogo 	 19699.038837046475 0.38814843871841803 
biztonsag 	 18974.68479253819 0.38814843871841803 
erositesevel 	 28118.51658294911 0.38814843871841803 
emberi 	 13593.708094618381 0.38814843871841803 
jogok 	 3848.3471719924555 0.9812738725155449 
vedelmevel 	 24861.417981497925 0.38814843871841803 
osszefuggo 	 20555.767832421272 0.38814843871841803 
temakorok 	 28118.51658294911 0.38814843871841803 
attekintesevel 	 28118.51658294911 0.38814843871841803 
folytatta 	 19699.038837046475 0.38814843871841803 
munkajat 	 17298.66923097009 0.38814843871841803 
szocialista 	 6230.243794817912 0.6501244770642732 
internacionale 	 22956.13743849766 0.38814843871841803 
kongresszusa 	 24861.417981497925 0.38814843871841803 
yorkban 	 24861.417981497925 0.38814843871841803 
ido 	 4394.947211381371 0.8388478376493412 
szerint 	 659.7004404147226 1.5878790918067158 
ejszakai 	 20555.767832421272 0.38814843871841803 
orakban 	 28118.51658294911 0.38814843871841803 
kerul 	 5991.105354536702 0.6501244770642732 
sor 	 6692.414631149017 0.6501244770642732 
mszp 	 1037.4487310918503 1.451889538364218 
rendes 	 7652.045812832553 0.8388478376493412 
tagga 	 24861.417981497925 0.38814843871841803 
nyilvanitasara 	 28118.51658294911 0.38814843871841803 
horn 	 1185.3823823895073 1.3685436398940996 
gyulat 	 19699.038837046475 0.38814843871841803 
varhatoan 	 14805.247079228948 0.38814843871841803 
megvalasztjak 	 28118.51658294911 0.38814843871841803 
szocintern 	 14059.258291474554 0.6501244770642732 
egyik 	 2205.099843678964 1.0925776080812266 
alelnokenek 	 14059.258291474554 0.6501244770642732 
tanacskozason 	 18347.220778595558 0.38814843871841803 
elhangzott 	 4935.082359742983 0.8388478376493412 
celja 	 15393.388687969822 0.38814843871841803 
emberarcu 	 28118.51658294911 0.38814843871841803 
piac 	 8896.879147023106 0.6501244770642732 
megteremtese 	 22956.13743849766 0.38814843871841803 
adjatok 	 24861.417981497925 0.38814843871841803 
meg 	 257.44407430818444 1.8160610173579257 
egy 	 479.7821384834346 1.682428736178203 
pohar 	 21604.31938004674 0.38814843871841803 
vodkat 	 28118.51658294911 0.38814843871841803 
hukk 	 28118.51658294911 0.38814843871841803 
milyen 	 1443.5185597222207 1.3165833324632652 
aranyos 	 21604.31938004674 0.38814843871841803 
kis 	 2396.442141814681 1.0925776080812266 
gomb 	 28118.51658294911 0.38814843871841803 
borisz 	 18347.220778595558 0.38814843871841803 
jelcin 	 15090.122177144376 0.38814843871841803 
orosz 	 11982.210709073404 0.38814843871841803 
viktor 	 4394.947211381371 0.8388478376493412 
csernomirgyin 	 21604.31938004674 0.38814843871841803 
bizta 	 12430.708990748963 0.6501244770642732 
fegyveres 	 18347.220778595558 0.38814843871841803 
erok 	 14041.570629518905 0.38814843871841803 
rendfenntarto 	 24861.417981497925 0.38814843871841803 
testuletek 	 24861.417981497925 0.38814843871841803 
iranyitasat 	 22956.13743849766 0.38814843871841803 
szivmutet 	 28118.51658294911 0.38814843871841803 
elott 	 1778.0735735842609 1.181955336280277 
allo 	 6592.420817072056 0.6501244770642732 
allamfo 	 16441.940235595295 0.38814843871841803 
viszont 	 3675.166406131607 0.8388478376493412 
tovabbra 	 12808.720950786164 0.38814843871841803 
maganal 	 28118.51658294911 0.38814843871841803 
tartja 	 2309.629695555553 1.0925776080812266 
majd 	 1759.20117443926 1.181955336280277 
atomgombot 	 28118.51658294911 0.38814843871841803 
jelentette 	 3073.898369460667 0.9812738725155449 
moszkvaban 	 18347.220778595558 0.38814843871841803 
szergej 	 22956.13743849766 0.38814843871841803 
jasztrzsembszkij 	 24861.417981497925 0.38814843871841803 
elnoki 	 15090.122177144376 0.38814843871841803 
szovivo 	 18347.220778595558 0.38814843871841803 
menjen 	 24861.417981497925 0.38814843871841803 
talan 	 11548.148477777766 0.38814843871841803 
pa'pa 	 21604.31938004674 0.38814843871841803 
bulgariaba 	 28118.51658294911 0.38814843871841803 
alekszijjel 	 28118.51658294911 0.38814843871841803 
talalkozni 	 19699.038837046475 0.38814843871841803 
sajtotajekoztaton 	 15717.586191087008 0.38814843871841803 
mutattak 	 10802.15969002337 0.6501244770642732 
keresztenyseg 	 22956.13743849766 0.38814843871841803 
katolicizmus 	 24861.417981497925 0.38814843871841803 
ortodoxia 	 28118.51658294911 0.38814843871841803 
cimu 	 6592.420817072056 0.6501244770642732 
kotetet 	 12430.708990748963 0.6501244770642732 
szerzo 	 16065.819552237346 0.38814843871841803 
nanovfszky 	 28118.51658294911 0.38814843871841803 
gyorgy 	 5705.9680210051765 0.6501244770642732 
hazank 	 7268.329846297515 0.6501244770642732 
moszkvai 	 8896.879147023106 0.6501244770642732 
nagykovete 	 20555.767832421272 0.38814843871841803 
attekinti 	 28118.51658294911 0.38814843871841803 
ket 	 2667.110360376392 0.9812738725155449 
egyhaz 	 8032.909776118673 0.6501244770642732 
szervezeti 	 22956.13743849766 0.38814843871841803 
felepiteset 	 28118.51658294911 0.38814843871841803 
hitelveit 	 28118.51658294911 0.38814843871841803 
muveszetenek 	 24861.417981497925 0.38814843871841803 
jelleget 	 20555.767832421272 0.38814843871841803 
szertartasait 	 28118.51658294911 0.38814843871841803 
windsor 	 24861.417981497925 0.38814843871841803 
kiado 	 7858.793095543504 0.6501244770642732 
tajekoztaton 	 18347.220778595558 0.38814843871841803 
hogy 	 95.95642769668692 1.9272436120003815 
alekszij 	 19699.038837046475 0.38814843871841803 
patriarka 	 19699.038837046475 0.38814843871841803 
szeretne 	 3078.677737593964 1.0925776080812266 
letrejonne 	 24861.417981497925 0.38814843871841803 
eredetileg 	 22956.13743849766 0.38814843871841803 
pannonhalmara 	 28118.51658294911 0.38814843871841803 
tervezett 	 14041.570629518905 0.38814843871841803 
talalkozoja 	 22956.13743849766 0.38814843871841803 
janos 	 12295.593477842667 0.38814843871841803 
pal 	 13593.708094618381 0.38814843871841803 
papaval 	 22956.13743849766 0.38814843871841803 
minel 	 4110.485058898824 0.9812738725155449 
hamarabb 	 24861.417981497925 0.38814843871841803 
rendezodne 	 28118.51658294911 0.38814843871841803 
viszonya 	 20555.767832421272 0.38814843871841803 
hatarontul 	 14536.65969259503 0.38814843871841803 
trianont 	 21604.31938004674 0.38814843871841803 
igen 	 1183.3023575693192 1.413161118707201 
nagyra 	 12430.708990748963 0.6501244770642732 
ertekeltek 	 21604.31938004674 0.38814843871841803 
utodallamok 	 28118.51658294911 0.38814843871841803 
roman 	 6147.796738921334 0.6501244770642732 
alapszerzodest 	 20555.767832421272 0.38814843871841803 
ertekelik 	 21604.31938004674 0.38814843871841803 
magyarorszag 	 1378.1874022993527 1.3165833324632652 
ellensegei 	 22956.13743849766 0.38814843871841803 
europaban 	 15393.388687969822 0.38814843871841803 
mivel 	 2230.1626622867793 1.0925776080812266 
foldresz 	 24861.417981497925 0.38814843871841803 
bekejehez 	 28118.51658294911 0.38814843871841803 
fontos 	 6068.145043259319 0.6501244770642732 
hozzajarulast 	 24861.417981497925 0.38814843871841803 
latnak 	 21604.31938004674 0.38814843871841803 
benne 	 6692.414631149017 0.6501244770642732 
bukarestben 	 22956.13743849766 0.38814843871841803 
peter 	 2433.9801201105624 0.9812738725155449 
leuprecht 	 28118.51658294911 0.38814843871841803 
europa 	 12460.487589635824 0.38814843871841803 
tanacs 	 15717.586191087008 0.38814843871841803 
helyettes 	 7696.694343984911 0.6501244770642732 
fotitkara 	 9487.342396269096 0.6501244770642732 
ekozben 	 20555.767832421272 0.38814843871841803 
nicolai 	 28118.51658294911 0.38814843871841803 
vacaroiu 	 22956.13743849766 0.38814843871841803 
kormanyfo 	 12808.720950786164 0.38814843871841803 
kozolte 	 11982.210709073404 0.38814843871841803 
dokumentumot 	 20555.767832421272 0.38814843871841803 
jovo 	 3296.210408536028 0.9812738725155449 
hetfon 	 14536.65969259503 0.38814843871841803 
delelott 	 20555.767832421272 0.38814843871841803 
orakor 	 9849.519418523238 0.6501244770642732 
irja 	 7858.793095543504 0.6501244770642732 
ala 	 11411.936042010353 0.38814843871841803 
kollegaja 	 24861.417981497925 0.38814843871841803 
gyula 	 2205.099843678964 1.0925776080812266 
tarsasagaban 	 22956.13743849766 0.38814843871841803 
temesvaron 	 24861.417981497925 0.38814843871841803 
szdsz 	 1817.2400679643165 1.181955336280277 
patkanyai 	 28118.51658294911 0.38814843871841803 
menekulesre 	 22956.13743849766 0.38814843871841803 
keszulnek 	 21604.31938004674 0.38814843871841803 
elsullyedt 	 28118.51658294911 0.38814843871841803 
hajobol 	 28118.51658294911 0.38814843871841803 
elobb 	 7696.694343984911 0.6501244770642732 
kell 	 1172.8007829595067 1.3685436398940996 
verni 	 21604.31938004674 0.38814843871841803 
balhet 	 11478.06871924883 0.6501244770642732 
ben 	 1476.6584990238857 1.2553050200664135 
merlegelik 	 28118.51658294911 0.38814843871841803 
azt 	 497.3636780621456 1.6698029874860754 
lehetoseget 	 13384.829262298033 0.38814843871841803 
soos 	 21604.31938004674 0.38814843871841803 
karoly 	 16850.806696069565 0.38814843871841803 
attila 	 15717.586191087008 0.38814843871841803 
lemondasa 	 22956.13743849766 0.38814843871841803 
utan 	 2667.110360376392 0.9812738725155449 
meguresedett 	 28118.51658294911 0.38814843871841803 
ikm 	 21604.31938004674 0.38814843871841803 
allamtitkari 	 24861.417981497925 0.38814843871841803 
tisztsegre 	 22956.13743849766 0.38814843871841803 
nem 	 111.1074425961638 1.9162368903142588 
allitanak 	 22956.13743849766 0.38814843871841803 
jeloltet 	 24861.417981497925 0.38814843871841803 
posztot 	 22956.13743849766 0.38814843871841803 
atengedik 	 28118.51658294911 0.38814843871841803 
nek 	 3034.0725216296596 0.9812738725155449 
belul 	 4045.430028839546 0.8388478376493412 
dul 	 21604.31938004674 0.38814843871841803 
vegjatek 	 28118.51658294911 0.38814843871841803 
frakcio 	 4212.701674017391 0.9812738725155449 
keddi 	 16850.806696069565 0.38814843871841803 
ulesen 	 6404.360475393082 0.6501244770642732 
kepviselok 	 6692.414631149017 0.6501244770642732 
tamadtak 	 24861.417981497925 0.38814843871841803 
suchman 	 18347.220778595558 0.38814843871841803 
tamas 	 6496.509540946717 0.6501244770642732 
ipari 	 3701.311769807237 0.9812738725155449 
privatizacios 	 7402.623539614474 0.6501244770642732 
miniszter 	 4210.459716531588 0.8388478376493412 
evi 	 4098.5311592808885 0.8388478376493412 
koltsegvetest 	 22956.13743849766 0.38814843871841803 
erinto 	 18347.220778595558 0.38814843871841803 
terveit 	 14059.258291474554 0.6501244770642732 
potkoltsegvetes 	 28118.51658294911 0.38814843871841803 
milliard 	 11833.023575693192 0.38814843871841803 
forintot 	 4331.006360631144 0.8388478376493412 
szanna 	 28118.51658294911 0.38814843871841803 
arra 	 1778.0735735842609 1.181955336280277 
apv 	 16441.940235595295 0.38814843871841803 
nel 	 5766.223076990029 0.8388478376493412 
kotelezettsegvallalasok 	 24861.417981497925 0.38814843871841803 
garanciak 	 12430.708990748963 0.6501244770642732 
biztositasara 	 24861.417981497925 0.38814843871841803 
tartalekot 	 28118.51658294911 0.38814843871841803 
kepezzenek 	 28118.51658294911 0.38814843871841803 
tobb 	 959.5642769668692 1.451889538364218 
kepviseloje 	 4845.55323086501 0.8388478376493412 
ellenzi 	 17793.758294046213 0.38814843871841803 
modositsak 	 24861.417981497925 0.38814843871841803 
koltsegvetesi 	 14536.65969259503 0.38814843871841803 
torveny 	 2852.9840105025883 0.9812738725155449 
tobbletbevetelekrol 	 28118.51658294911 0.38814843871841803 
szolo 	 1711.7443870104864 1.2553050200664135 
passzusat 	 28118.51658294911 0.38814843871841803 
informaciok 	 18974.68479253819 0.38814843871841803 
adotablaja 	 28118.51658294911 0.38814843871841803 
szazalekos 	 1517.0362608148298 1.3165833324632652 
felso 	 8896.879147023106 0.6501244770642732 
kulcsot 	 24861.417981497925 0.38814843871841803 
tartalmaz 	 17793.758294046213 0.38814843871841803 
bokros 	 14041.570629518905 0.38814843871841803 
legalabb 	 11548.148477777766 0.38814843871841803 
oszinten 	 18347.220778595558 0.38814843871841803 
kimondta 	 21604.31938004674 0.38814843871841803 
burundizalasi 	 28118.51658294911 0.38814843871841803 
mostani 	 6315.689574797382 0.6501244770642732 
hazudozo 	 19699.038837046475 0.38814843871841803 
banda 	 9849.519418523238 0.6501244770642732 
kadarkorszakban 	 28118.51658294911 0.38814843871841803 
gyakorolta 	 28118.51658294911 0.38814843871841803 
nep 	 6147.796738921334 0.6501244770642732 
hulyiteset 	 28118.51658294911 0.38814843871841803 
tokeletes 	 8896.879147023106 0.6501244770642732 
baromsagokat 	 28118.51658294911 0.38814843871841803 
beszelnek 	 17793.758294046213 0.38814843871841803 
ossze 	 4210.459716531588 0.8388478376493412 
vissza 	 3944.3411918977304 0.8388478376493412 
medgyessy 	 4016.4548880593366 0.9812738725155449 
penzugyminiszter 	 7268.329846297515 0.6501244770642732 
kijelentette 	 12631.379149594764 0.38814843871841803 
elso 	 2725.860101946475 0.9812738725155449 
felev 	 28118.51658294911 0.38814843871841803 
vartnal 	 20555.767832421272 0.38814843871841803 
gyengebb 	 28118.51658294911 0.38814843871841803 
gazdasagi 	 1575.071316913546 1.2553050200664135 
mutatoi 	 24861.417981497925 0.38814843871841803 
ellenere 	 11982.210709073404 0.38814843871841803 
bizik 	 21604.31938004674 0.38814843871841803 
abban 	 3759.8536970479486 0.8388478376493412 
hatrelevo 	 28118.51658294911 0.38814843871841803 
reszeben 	 21604.31938004674 0.38814843871841803 
gyorsul 	 28118.51658294911 0.38814843871841803 
novekedes 	 14805.247079228948 0.38814843871841803 
vagyis 	 3994.0702363578016 0.8388478376493412 
nincs 	 1507.8867209479374 1.2553050200664135 
alapja 	 8649.334615485044 0.6501244770642732 
optimizmusra 	 28118.51658294911 0.38814843871841803 
megis 	 6404.360475393082 0.6501244770642732 
igerget 	 28118.51658294911 0.38814843871841803 
felelotlen 	 18974.68479253819 0.38814843871841803 
demagog 	 24861.417981497925 0.38814843871841803 
lokest 	 28118.51658294911 0.38814843871841803 
kapnak 	 18974.68479253819 0.38814843871841803 
beruhazasok 	 22956.13743849766 0.38814843871841803 
lokes 	 28118.51658294911 0.38814843871841803 
lesz 	 959.5642769668692 1.451889538364218 
maskepp 	 10802.15969002337 0.6501244770642732 
anyosom 	 28118.51658294911 0.38814843871841803 
eldobta 	 24861.417981497925 0.38814843871841803 
magat 	 3803.9786806701177 0.8388478376493412 
igaz 	 2427.2580173037277 1.0925776080812266 
loktem 	 28118.51658294911 0.38814843871841803 
rajta 	 16850.806696069565 0.38814843871841803 
elmeselte 	 24861.417981497925 0.38814843871841803 
hetenyi 	 28118.51658294911 0.38814843871841803 
istvan 	 5774.074238888883 0.6501244770642732 
kapott 	 6315.689574797382 0.6501244770642732 
megbizast 	 24861.417981497925 0.38814843871841803 
javaslatot 	 5030.040725714792 0.8388478376493412 
dolgozzon 	 28118.51658294911 0.38814843871841803 
gazdasagstrategiai 	 28118.51658294911 0.38814843871841803 
tervezessel 	 28118.51658294911 0.38814843871841803 
foglalkozo 	 16441.940235595295 0.38814843871841803 
munkacsoport 	 22956.13743849766 0.38814843871841803 
tevekenysegere 	 28118.51658294911 0.38814843871841803 
kedden 	 5766.223076990029 0.8388478376493412 
perfekt 	 28118.51658294911 0.38814843871841803 
penzugy 	 22956.13743849766 0.38814843871841803 
szakoktato 	 28118.51658294911 0.38814843871841803 
tanevnyitojan 	 28118.51658294911 0.38814843871841803 
tartott 	 6692.414631149017 0.6501244770642732 
eloadasaban 	 9849.519418523238 0.6501244770642732 
kifejezte 	 22956.13743849766 0.38814843871841803 
remenyet 	 20555.767832421272 0.38814843871841803 
tol 	 2598.6038163786866 1.0925776080812266 
elenkulni 	 28118.51658294911 0.38814843871841803 
fog 	 4331.006360631144 0.8388478376493412 
almodik 	 20555.767832421272 0.38814843871841803 
nyomor 	 20555.767832421272 0.38814843871841803 
ures 	 16850.806696069565 0.38814843871841803 
optimizmusanak 	 28118.51658294911 0.38814843871841803 
jovore 	 16065.819552237346 0.38814843871841803 
szazalekkal 	 13184.841634144112 0.38814843871841803 
allami 	 3849.3828259259217 0.8388478376493412 
zommel 	 24861.417981497925 0.38814843871841803 
infrastrukturafejleszto 	 28118.51658294911 0.38814843871841803 
beruhazas 	 22956.13743849766 0.38814843871841803 
valosul 	 24861.417981497925 0.38814843871841803 
mas 	 5512.749609197411 0.6501244770642732 
agazatok 	 28118.51658294911 0.38814843871841803 
fejlodeset 	 22956.13743849766 0.38814843871841803 
gerjeszteni 	 28118.51658294911 0.38814843871841803 
fogja 	 12460.487589635824 0.38814843871841803 
baromsag 	 21604.31938004674 0.38814843871841803 
valsag 	 19699.038837046475 0.38814843871841803 
sohasem 	 16065.819552237346 0.38814843871841803 
kapacitasok 	 28118.51658294911 0.38814843871841803 
hianya 	 7545.061088572188 0.6501244770642732 
miatt 	 2725.860101946475 0.9812738725155449 
lep 	 9173.610389297779 0.6501244770642732 
fel 	 762.031531536112 1.542472993871159 
hanem 	 1198.2746697853022 1.3685436398940996 
ellenkezoleg 	 21604.31938004674 0.38814843871841803 
fizetokepes 	 28118.51658294911 0.38814843871841803 
kereslet 	 10277.883916210636 0.6501244770642732 
okozza 	 20555.767832421272 0.38814843871841803 
penzugyi 	 5916.511787846596 0.6501244770642732 
tarca 	 7696.694343984911 0.6501244770642732 
vezetoje 	 12993.019081893433 0.38814843871841803 
leszogezte 	 14536.65969259503 0.38814843871841803 
csomag 	 18347.220778595558 0.38814843871841803 
erre 	 3803.9786806701177 0.8388478376493412 
kovetkezo 	 6068.145043259319 0.6501244770642732 
valasztasokig 	 21604.31938004674 0.38814843871841803 
reszben 	 8220.970117797648 0.6501244770642732 
stabilizacios 	 17298.66923097009 0.38814843871841803 
program 	 5544.421693747535 0.38814843871841803 
eredmenyei 	 18974.68479253819 0.38814843871841803 
szukseg 	 2526.2758299189527 1.0925776080812266 
utani 	 8032.909776118673 0.6501244770642732 
idoszakra 	 20555.767832421272 0.38814843871841803 
keszit 	 21604.31938004674 0.38814843871841803 
terveket 	 28118.51658294911 0.38814843871841803 
azon 	 6068.145043259319 0.6501244770642732 
dolgozik 	 8896.879147023106 0.6501244770642732 
megszorito 	 21604.31938004674 0.38814843871841803 
intezkedesekre 	 24861.417981497925 0.38814843871841803 
kesobb 	 2907.3319385190057 1.0925776080812266 
legyen 	 1517.0362608148298 1.3165833324632652 
ezt 	 969.8583128641424 1.451889538364218 
versenyszfera 	 28118.51658294911 0.38814843871841803 
gazdalkodasi 	 14059.258291474554 0.6501244770642732 
felteteleinek 	 21604.31938004674 0.38814843871841803 
javitasa 	 18974.68479253819 0.38814843871841803 
kozkiadasok 	 28118.51658294911 0.38814843871841803 
tovabbi 	 12136.290086518638 0.38814843871841803 
funyiroelven 	 28118.51658294911 0.38814843871841803 
torteno 	 15090.122177144376 0.38814843871841803 
merseklese 	 22956.13743849766 0.38814843871841803 
szolgalhatja 	 28118.51658294911 0.38814843871841803 
doglott 	 24861.417981497925 0.38814843871841803 
tigris 	 24861.417981497925 0.38814843871841803 
novekedesi 	 20555.767832421272 0.38814843871841803 
uteme 	 22956.13743849766 0.38814843871841803 
leglassubb 	 24861.417981497925 0.38814843871841803 
tersegben 	 24861.417981497925 0.38814843871841803 
elorejelzesek 	 24861.417981497925 0.38814843871841803 
legfeljebb 	 15717.586191087008 0.38814843871841803 
szazalekot 	 16065.819552237346 0.38814843871841803 
valoszinusitenek 	 28118.51658294911 0.38814843871841803 
mikozben 	 6692.414631149017 0.6501244770642732 
cseh 	 16850.806696069565 0.38814843871841803 
szlovak 	 14805.247079228948 0.38814843871841803 
gdp 	 14282.597819846005 0.38814843871841803 
altalaban 	 4680.523543172968 0.8388478376493412 
novekedest 	 6566.346279015492 0.8388478376493412 
varnak 	 19699.038837046475 0.38814843871841803 
oecd 	 16441.940235595295 0.38814843871841803 
kivanatosnak 	 22956.13743849766 0.38814843871841803 
kiveve 	 24861.417981497925 0.38814843871841803 
hosszu 	 13812.305648086742 0.38814843871841803 
tavra 	 22956.13743849766 0.38814843871841803 
szamolo 	 28118.51658294911 0.38814843871841803 
befektetoknek 	 10802.15969002337 0.6501244770642732 
inkabb 	 2819.8902727859618 0.9812738725155449 
ajanlhato 	 28118.51658294911 0.38814843871841803 
szomszedoke 	 28118.51658294911 0.38814843871841803 
helyett 	 2887.0371194444415 0.9812738725155449 
central 	 2055.6125294616463 0.9812738725155449 
european 	 2219.797871266864 0.9812738725155449 
brit 	 18347.220778595558 0.38814843871841803 
gazdasagpolitikai 	 19699.038837046475 0.38814843871841803 
folyoirat 	 19699.038837046475 0.38814843871841803 
lap 	 1403.486572177196 1.3685436398940996 
gadasagtol 	 28118.51658294911 0.38814843871841803 
kozeptavon 	 28118.51658294911 0.38814843871841803 
mersekelt 	 17793.758294046213 0.38814843871841803 
lehet 	 959.5642769668692 1.451889538364218 
varni 	 19699.038837046475 0.38814843871841803 
megszolaltatott 	 28118.51658294911 0.38814843871841803 
szakertok 	 16441.940235595295 0.38814843871841803 
egyike 	 17793.758294046213 0.38814843871841803 
kistigris 	 28118.51658294911 0.38814843871841803 
minosegi 	 19699.038837046475 0.38814843871841803 
mutatok 	 22956.13743849766 0.38814843871841803 
azonban 	 1557.6343439694142 1.2553050200664135 
vonzova 	 28118.51658294911 0.38814843871841803 
teszik 	 16065.819552237346 0.38814843871841803 
piacot 	 21604.31938004674 0.38814843871841803 
velekedesnek 	 28118.51658294911 0.38814843871841803 
harom 	 2337.685510323623 1.0925776080812266 
eleme 	 24861.417981497925 0.38814843871841803 
reform 	 9551.62234933498 0.38814843871841803 
tulajdonviszonyok 	 22956.13743849766 0.38814843871841803 
attekinthetosege 	 28118.51658294911 0.38814843871841803 
infrastrukturaban 	 28118.51658294911 0.38814843871841803 
folyo 	 15393.388687969822 0.38814843871841803 
privatizacio 	 17298.66923097009 0.38814843871841803 
modja 	 10277.883916210636 0.6501244770642732 
egyaltalan 	 7020.785314759452 0.6501244770642732 
errol 	 12295.593477842667 0.38814843871841803 
kivanatossag 	 28118.51658294911 0.38814843871841803 
