term 	 tf-idf weight 	 BM25 ranking 
 nemzet 	 268.8500411564575 1.808691188340116 
mindennek 	 7732.820042075045 0.7428450952264807 
nevet 	 6405.443191302749 0.7428450952264807 
egymast 	 6405.443191302749 0.7428450952264807 
ezert 	 1481.1724750592323 1.2786766258132922 
kituntetik 	 11459.23797751597 0.7428450952264807 
hat 	 1550.248813254581 1.2786766258132922 
arulo 	 8804.48427597138 0.7428450952264807 
tuntet 	 11459.23797751597 0.7428450952264807 
itt 	 2063.6948516196762 1.0833205222114708 
masrol 	 10131.861126743675 0.7428450952264807 
maskent 	 10131.861126743675 0.7428450952264807 
szolni 	 9355.39544471654 0.7428450952264807 
mer 	 9355.39544471654 0.7428450952264807 
elvtars 	 4402.24213798569 1.0833205222114708 
haver 	 11459.23797751597 0.7428450952264807 
akit 	 6547.359957977126 0.7428450952264807 
riaszt 	 11459.23797751597 0.7428450952264807 
penz 	 1765.030257631122 1.2786766258132922 
szaga 	 11459.23797751597 0.7428450952264807 
bizony 	 3524.893762216186 1.0833205222114708 
demokrata 	 2539.033170265227 1.0833205222114708 
hoheroddal 	 11459.23797751597 0.7428450952264807 
alkudozz 	 11459.23797751597 0.7428450952264807 
kirablodnal 	 11459.23797751597 0.7428450952264807 
tiltakozz 	 11459.23797751597 0.7428450952264807 
majd 	 2150.80032925166 1.0833205222114708 
eltakar 	 11459.23797751597 0.7428450952264807 
pesti 	 7477.107425199084 0.7428450952264807 
kosz 	 10131.861126743675 0.7428450952264807 
megszoktad 	 11459.23797751597 0.7428450952264807 
megszokni 	 11459.23797751597 0.7428450952264807 
rossz 	 5722.410673660077 0.7428450952264807 
nyugodj 	 11459.23797751597 0.7428450952264807 
meg 	 358.46672154194334 1.7528033991138048 
petofi 	 8028.0185939442445 0.7428450952264807 
nepe 	 8028.0185939442445 0.7428450952264807 
kolcsey 	 1871.0790889433079 1.4942431242630319 
mszp 	 775.1244066272905 1.5599911448981159 
ivadeka 	 11459.23797751597 0.7428450952264807 
forum 	 1110.8793562944243 1.405394624927899 
vitanyi 	 1396.1940625341115 1.5599911448981159 
ivan 	 522.9175080973356 1.683446362675855 
torgyan 	 378.2207694923832 1.7843087605814618 
beszed 	 8028.0185939442445 0.7428450952264807 
urugyen 	 8377.164375204668 0.7428450952264807 
veteranbolsevikhoz 	 11459.23797751597 0.7428450952264807 
illo 	 8377.164375204668 0.7428450952264807 
igyekezettel 	 10131.861126743675 0.7428450952264807 
porobalta 	 11459.23797751597 0.7428450952264807 
cafolni 	 8377.164375204668 0.7428450952264807 
kisgazda 	 7732.820042075045 0.7428450952264807 
partelnokmegkerdojelezheto 	 11459.23797751597 0.7428450952264807 
stilusban 	 10131.861126743675 0.7428450952264807 
eloadott 	 11459.23797751597 0.7428450952264807 
lenyeget 	 7732.820042075045 0.7428450952264807 
tekintve 	 7732.820042075045 0.7428450952264807 
igazmegallapitasait 	 11459.23797751597 0.7428450952264807 
parlamenti 	 2353.1287864380106 1.0833205222114708 
hozzaszolasaban 	 9355.39544471654 0.7428450952264807 
kolcsy 	 11459.23797751597 0.7428450952264807 
ferenccel 	 11459.23797751597 0.7428450952264807 
valorokonsagara 	 11459.23797751597 0.7428450952264807 
himnusz 	 5065.930563371838 1.0833205222114708 
szerzojenek 	 11459.23797751597 0.7428450952264807 
allitolagos 	 8028.0185939442445 0.7428450952264807 
liberalizmusarahivatkozott 	 11459.23797751597 0.7428450952264807 
altala 	 6405.443191302749 0.7428450952264807 
emlitett 	 2727.383277005824 1.0833205222114708 
rokonsagrol 	 11459.23797751597 0.7428450952264807 
eloszor 	 5219.983107204832 0.7428450952264807 
azt 	 304.03855399734266 1.7843087605814618 
kell 	 2150.80032925166 1.0833205222114708 
megjegyezni 	 11459.23797751597 0.7428450952264807 
hogyegy 	 8804.48427597138 0.7428450952264807 
demokratikus 	 5373.264892399654 0.7428450952264807 
gondolkodasu 	 10131.861126743675 0.7428450952264807 
politikus 	 5539.891679334795 0.7428450952264807 
szamara 	 1149.1998025931298 1.405394624927899 
sajat 	 1514.7767249340934 1.2786766258132922 
szarmazasasemmifele 	 11459.23797751597 0.7428450952264807 
politikai 	 1086.936867444305 1.405394624927899 
vitaban 	 7251.55291191711 0.7428450952264807 
szolgalhat 	 11459.23797751597 0.7428450952264807 
ervkent 	 10131.861126743675 0.7428450952264807 
eletszereploit 	 11459.23797751597 0.7428450952264807 
ugyanis 	 1190.856499326915 1.405394624927899 
tetteik 	 11459.23797751597 0.7428450952264807 
minositik 	 10131.861126743675 0.7428450952264807 
pedig 	 1075.40016462583 1.405394624927899 
oseikcselekedetei 	 11459.23797751597 0.7428450952264807 
allitas 	 9355.39544471654 0.7428450952264807 
egyebkent 	 5147.710379117679 0.7428450952264807 
demografiai 	 8377.164375204668 0.7428450952264807 
alapon 	 6547.359957977126 0.7428450952264807 
megkerdojelezheto 	 11459.23797751597 0.7428450952264807 
ahimnusz 	 11459.23797751597 0.7428450952264807 
szerojenek 	 11459.23797751597 0.7428450952264807 
koraban 	 9355.39544471654 0.7428450952264807 
elt 	 7251.55291191711 0.7428450952264807 
embereknek 	 8028.0185939442445 0.7428450952264807 
igy 	 2150.80032925166 1.0833205222114708 
csaladtagjainak 	 11459.23797751597 0.7428450952264807 
ezerszamra 	 11459.23797751597 0.7428450952264807 
elhetnek 	 11459.23797751597 0.7428450952264807 
leszarmazottai 	 10131.861126743675 0.7428450952264807 
szazad 	 8804.48427597138 0.7428450952264807 
vegen 	 5295.090772893365 0.7428450952264807 
akik 	 4347.74746977722 0.7428450952264807 
ezrednyi 	 11459.23797751597 0.7428450952264807 
reszben 	 6700.641743171949 0.7428450952264807 
hordozzak 	 11459.23797751597 0.7428450952264807 
valamelyik 	 7049.787524432372 0.7428450952264807 
osuk 	 11459.23797751597 0.7428450952264807 
genetikaiorokseget 	 11459.23797751597 0.7428450952264807 
mivel 	 2272.1650874011398 1.0833205222114708 
ket 	 869.5494939554441 1.4942431242630319 
veletlenszeruen 	 10131.861126743675 0.7428450952264807 
kivalasztott 	 9355.39544471654 0.7428450952264807 
foldrajzilagazonos 	 11459.23797751597 0.7428450952264807 
teruletrol 	 10131.861126743675 0.7428450952264807 
szarmazo 	 7049.787524432372 0.7428450952264807 
ember 	 1627.7174936423048 1.2786766258132922 
eseteben 	 6149.730574426789 0.7428450952264807 
idoben 	 5722.410673660077 0.7428450952264807 
visszafele 	 10131.861126743675 0.7428450952264807 
haladvanehany 	 11459.23797751597 0.7428450952264807 
szaz 	 5539.891679334795 0.7428450952264807 
utan 	 2173.87373488861 1.0833205222114708 
bizonyosan 	 11459.23797751597 0.7428450952264807 
talalhato 	 7732.820042075045 0.7428450952264807 
legalabb 	 4706.257572876021 0.7428450952264807 
egy 	 430.160065850332 1.7105199279207928 
kozos 	 5010.866463091872 0.7428450952264807 
olyanalapon 	 11459.23797751597 0.7428450952264807 
barmely 	 3738.553712599542 1.0833205222114708 
csaladtavoli 	 11459.23797751597 0.7428450952264807 
leszarmazottjanak 	 11459.23797751597 0.7428450952264807 
tekintheti 	 11459.23797751597 0.7428450952264807 
onmagat 	 7477.107425199084 0.7428450952264807 
szocialista 	 5078.066340530454 0.7428450952264807 
liberalis 	 1692.6887801768182 1.2786766258132922 
politikusanak 	 11459.23797751597 0.7428450952264807 
masik 	 2381.71299865383 1.0833205222114708 
erve 	 9355.39544471654 0.7428450952264807 
ezegyaltalan 	 11459.23797751597 0.7428450952264807 
lehetseges 	 5628.9775092756145 0.7428450952264807 
ennel 	 3433.6342650535453 1.0833205222114708 
legbolkapottabb 	 11459.23797751597 0.7428450952264807 
ferencnemzeti 	 11459.23797751597 0.7428450952264807 
alapelvu 	 11459.23797751597 0.7428450952264807 
szabadelvusegenek 	 11459.23797751597 0.7428450952264807 
osszehasonlitasa 	 11459.23797751597 0.7428450952264807 
napjainkmagyarorszagi 	 11459.23797751597 0.7428450952264807 
liberalizmusaval 	 11459.23797751597 0.7428450952264807 
olyan 	 614.5143797861886 1.610611378370315 
mintha 	 5539.891679334795 0.7428450952264807 
svedszocialdemokraciat 	 11459.23797751597 0.7428450952264807 
hasonlitanank 	 11459.23797751597 0.7428450952264807 
sztalini 	 11459.23797751597 0.7428450952264807 
kommunizmushoz 	 11459.23797751597 0.7428450952264807 
azon 	 1648.648330544314 1.2786766258132922 
azalapon 	 11459.23797751597 0.7428450952264807 
mindket 	 6033.6344236483155 0.7428450952264807 
mozgalom 	 6867.268530107091 0.7428450952264807 
baloldali 	 6149.730574426789 0.7428450952264807 
ban 	 4395.033822887782 0.7428450952264807 
megtestesuloertekek 	 11459.23797751597 0.7428450952264807 
szdsz 	 888.7034850355393 1.4942431242630319 
provincialis 	 11459.23797751597 0.7428450952264807 
mucsai 	 11459.23797751597 0.7428450952264807 
szelsosegesennacionalistanak 	 11459.23797751597 0.7428450952264807 
tekintett 	 9355.39544471654 0.7428450952264807 
elvetendo 	 11459.23797751597 0.7428450952264807 
hagyomanyok 	 10131.861126743675 0.7428450952264807 
ferenchazaszeretete 	 11459.23797751597 0.7428450952264807 
osszeegyeztethetetlen 	 9355.39544471654 0.7428450952264807 
politikajaval 	 10131.861126743675 0.7428450952264807 
akereszteny 	 11459.23797751597 0.7428450952264807 
ertekek 	 7732.820042075045 0.7428450952264807 
tagadasaval 	 10131.861126743675 0.7428450952264807 
bunossegenek 	 11459.23797751597 0.7428450952264807 
folyamatoshangoztatasaval 	 11459.23797751597 0.7428450952264807 
tortenelmi 	 5010.866463091872 0.7428450952264807 
jelkepeink 	 11459.23797751597 0.7428450952264807 
kigunyolasaval 	 11459.23797751597 0.7428450952264807 
multikulturaterjesztesevel 	 11459.23797751597 0.7428450952264807 
demokracia 	 549.5494435147713 1.683446362675855 
felmagasztalasaval 	 11459.23797751597 0.7428450952264807 
altalaban 	 2861.2053368300385 1.0833205222114708 
idegenerdekek 	 11459.23797751597 0.7428450952264807 
kiszolgalasaval 	 11459.23797751597 0.7428450952264807 
mai 	 4706.257572876021 0.7428450952264807 
magyarorszagi 	 1607.4512412181646 1.2786766258132922 
liberalisok 	 3625.776455958555 1.0833205222114708 
szorgoskodnak 	 11459.23797751597 0.7428450952264807 
kioljek 	 11459.23797751597 0.7428450952264807 
anemzeti 	 6547.359957977126 0.7428450952264807 
erzest 	 10131.861126743675 0.7428450952264807 
emberekbol 	 11459.23797751597 0.7428450952264807 
ellensegei 	 9355.39544471654 0.7428450952264807 
kulturanak 	 11459.23797751597 0.7428450952264807 
romboljak 	 10131.861126743675 0.7428450952264807 
ertekeket 	 8028.0185939442445 0.7428450952264807 
tetteikkel 	 11459.23797751597 0.7428450952264807 
naponta 	 7732.820042075045 0.7428450952264807 
bizonyitjak 	 8804.48427597138 0.7428450952264807 
hogya 	 7477.107425199084 0.7428450952264807 
tortenelem 	 6700.641743171949 0.7428450952264807 
kultura 	 6405.443191302749 0.7428450952264807 
nagyjaira 	 11459.23797751597 0.7428450952264807 
valo 	 1481.1724750592323 1.2786766258132922 
hivatkozasra 	 11459.23797751597 0.7428450952264807 
semmifeleerkolcsi 	 11459.23797751597 0.7428450952264807 
alapjuk 	 11459.23797751597 0.7428450952264807 
szovjet 	 6033.6344236483155 0.7428450952264807 
erdekek 	 6700.641743171949 0.7428450952264807 
szolgalataban 	 9355.39544471654 0.7428450952264807 
politikussavalo 	 11459.23797751597 0.7428450952264807 
napjainkban 	 8804.48427597138 0.7428450952264807 
nemzetkozi 	 4650.746439763742 0.7428450952264807 
penzvilagnak 	 11459.23797751597 0.7428450952264807 
kedves 	 3433.6342650535453 1.0833205222114708 
alliberalisnezeteket 	 11459.23797751597 0.7428450952264807 
hangoztato 	 11459.23797751597 0.7428450952264807 
tobb 	 2150.80032925166 1.0833205222114708 
eredmennyel 	 8377.164375204668 0.7428450952264807 
jarna 	 8804.48427597138 0.7428450952264807 
haideologiai 	 11459.23797751597 0.7428450952264807 
gyokereit 	 11459.23797751597 0.7428450952264807 
mas 	 2246.6302408199704 1.0833205222114708 
tajakon 	 11459.23797751597 0.7428450952264807 
keresne 	 11459.23797751597 0.7428450952264807 
varga 	 6700.641743171949 0.7428450952264807 
imre 	 1739.9943690682774 1.2786766258132922 
vege 	 3524.893762216186 1.0833205222114708 
iskolaban 	 8377.164375204668 0.7428450952264807 
tanitottak 	 10131.861126743675 0.7428450952264807 
nekunk 	 5628.9775092756145 0.7428450952264807 
kommunizmus 	 6700.641743171949 0.7428450952264807 
egyetlentokeletes 	 11459.23797751597 0.7428450952264807 
allamforma 	 10131.861126743675 0.7428450952264807 
akinek 	 2769.9458396673976 1.0833205222114708 
tetszik 	 8028.0185939442445 0.7428450952264807 
reakcios 	 9355.39544471654 0.7428450952264807 
fasiszta 	 3625.776455958555 1.0833205222114708 
nepellensege 	 11459.23797751597 0.7428450952264807 
ezekre 	 9355.39544471654 0.7428450952264807 
ellenseges 	 8377.164375204668 0.7428450952264807 
elemekre 	 11459.23797751597 0.7428450952264807 
torveny 	 775.1244066272905 1.5599911448981159 
szigoraval 	 9355.39544471654 0.7428450952264807 
kelllesujtani 	 11459.23797751597 0.7428450952264807 
lesujtottak 	 5729.618988757985 1.0833205222114708 
nep 	 2505.433231545936 1.0833205222114708 
felkelt 	 11459.23797751597 0.7428450952264807 
ismet 	 2381.71299865383 1.0833205222114708 
aleltan 	 11459.23797751597 0.7428450952264807 
hevert 	 11459.23797751597 0.7428450952264807 
mire 	 3625.776455958555 1.0833205222114708 
feltapaszkodtunk 	 11459.23797751597 0.7428450952264807 
allamformank 	 11459.23797751597 0.7428450952264807 
lett 	 2325.373219881871 1.0833205222114708 
letezoszocializmus 	 11459.23797751597 0.7428450952264807 
kirakataban 	 10131.861126743675 0.7428450952264807 
aki 	 532.0674694953497 1.650786213897492 
ellenunk 	 7732.820042075045 0.7428450952264807 
velunk 	 8377.164375204668 0.7428450952264807 
jelszodiszelgett 	 11459.23797751597 0.7428450952264807 
kifejezetten 	 7477.107425199084 0.7428450952264807 
ellenuk 	 11459.23797751597 0.7428450952264807 
letezo 	 4014.0092969721222 1.0833205222114708 
szocializmus 	 4014.0092969721222 1.0833205222114708 
ellenfellepni 	 11459.23797751597 0.7428450952264807 
ekkor 	 3350.3208715859746 1.0833205222114708 
sem 	 537.700082312915 1.650786213897492 
volt 	 537.700082312915 1.650786213897492 
tanacsos 	 10131.861126743675 0.7428450952264807 
vartak 	 10131.861126743675 0.7428450952264807 
mindenkitol 	 11459.23797751597 0.7428450952264807 
alankadatlan 	 11459.23797751597 0.7428450952264807 
eberseget 	 11459.23797751597 0.7428450952264807 
harcos 	 9355.39544471654 0.7428450952264807 
kiallast 	 10131.861126743675 0.7428450952264807 
ben 	 4212.514828562499 0.7428450952264807 
regi 	 5295.090772893365 0.7428450952264807 
helytartoink 	 11459.23797751597 0.7428450952264807 
parlamentaris 	 11459.23797751597 0.7428450952264807 
demokraciat 	 8028.0185939442445 0.7428450952264807 
igertek 	 10131.861126743675 0.7428450952264807 
amagyarsagnak 	 11459.23797751597 0.7428450952264807 
varakozassal 	 11459.23797751597 0.7428450952264807 
neztunk 	 11459.23797751597 0.7428450952264807 
elebe 	 8804.48427597138 0.7428450952264807 
hisz 	 7049.787524432372 0.7428450952264807 
demokraciatorveny 	 11459.23797751597 0.7428450952264807 
elotti 	 3074.8652872133944 1.0833205222114708 
egyenloseget 	 11459.23797751597 0.7428450952264807 
piacgazdasagot 	 11459.23797751597 0.7428450952264807 
valallkozasszabadsagat 	 11459.23797751597 0.7428450952264807 
sajtoszabadsagot 	 9355.39544471654 0.7428450952264807 
gyulekezesi 	 3377.287042247892 1.2786766258132922 
jogot 	 6700.641743171949 0.7428450952264807 
gondolat 	 7732.820042075045 0.7428450952264807 
esszolasszabadsagot 	 5729.618988757985 1.0833205222114708 
jelent 	 5078.066340530454 0.7428450952264807 
magat 	 1550.248813254581 1.2786766258132922 
fuggetlennek 	 10131.861126743675 0.7428450952264807 
termeszetenel 	 11459.23797751597 0.7428450952264807 
fogvaellenzekinek 	 11459.23797751597 0.7428450952264807 
nevezo 	 10131.861126743675 0.7428450952264807 
sajto 	 2381.71299865383 1.0833205222114708 
churchill 	 9355.39544471654 0.7428450952264807 
nyoman 	 6867.268530107091 0.7428450952264807 
tanitotta 	 11459.23797751597 0.7428450952264807 
aparlamentaris 	 11459.23797751597 0.7428450952264807 
demokraciarol 	 8804.48427597138 0.7428450952264807 
bar 	 920.8724030798942 1.405394624927899 
tokeletes 	 7251.55291191711 0.7428450952264807 
forma 	 9355.39544471654 0.7428450952264807 
jobbatmeg 	 11459.23797751597 0.7428450952264807 
senkinek 	 7049.787524432372 0.7428450952264807 
sikerult 	 5219.983107204832 0.7428450952264807 
kitalalni 	 11459.23797751597 0.7428450952264807 
ele 	 2686.632446199827 1.0833205222114708 
csakhamar 	 11459.23797751597 0.7428450952264807 
jelzokerult 	 11459.23797751597 0.7428450952264807 
belole 	 6405.443191302749 0.7428450952264807 
fuggetlen 	 2727.383277005824 1.0833205222114708 
nemellenzeki 	 11459.23797751597 0.7428450952264807 
partok 	 5373.264892399654 0.7428450952264807 
politikusai 	 9355.39544471654 0.7428450952264807 
egyetlen 	 1550.248813254581 1.2786766258132922 
midnenki 	 10131.861126743675 0.7428450952264807 
kotelezo 	 6867.268530107091 0.7428450952264807 
megkerdojelezhetetlen 	 10131.861126743675 0.7428450952264807 
orok 	 8804.48427597138 0.7428450952264807 
letformanakkialtottak 	 11459.23797751597 0.7428450952264807 
regebben 	 8028.0185939442445 0.7428450952264807 
epiteset 	 9355.39544471654 0.7428450952264807 
aproletardiktaturat 	 11459.23797751597 0.7428450952264807 
kerdeseben 	 8377.164375204668 0.7428450952264807 
kulonos 	 6700.641743171949 0.7428450952264807 
modon 	 4763.42599730766 0.7428450952264807 
amasfajta 	 11459.23797751597 0.7428450952264807 
felfogasnak 	 11459.23797751597 0.7428450952264807 
tehat 	 1550.248813254581 1.2786766258132922 
massagnak 	 11459.23797751597 0.7428450952264807 
helye 	 8028.0185939442445 0.7428450952264807 
nemtetszik 	 10131.861126743675 0.7428450952264807 
diktatorikus 	 8377.164375204668 0.7428450952264807 
hajlamu 	 10131.861126743675 0.7428450952264807 
populista 	 8804.48427597138 0.7428450952264807 
nudista 	 11459.23797751597 0.7428450952264807 
mucsaui 	 11459.23797751597 0.7428450952264807 
barbar 	 11459.23797751597 0.7428450952264807 
szigorarol 	 11459.23797751597 0.7428450952264807 
esett 	 6405.443191302749 0.7428450952264807 
szo 	 4706.257572876021 0.7428450952264807 
garral 	 11459.23797751597 0.7428450952264807 
beharangozott 	 11459.23797751597 0.7428450952264807 
szabadsagjogok 	 10131.861126743675 0.7428450952264807 
eltuntek 	 11459.23797751597 0.7428450952264807 
vagyhozzaferhetetlenne 	 11459.23797751597 0.7428450952264807 
valtak 	 7732.820042075045 0.7428450952264807 
egyenloseg 	 9355.39544471654 0.7428450952264807 
ketsegtelenulletezik 	 11459.23797751597 0.7428450952264807 
epp 	 6405.443191302749 0.7428450952264807 
csak 	 614.5143797861886 1.610611378370315 
ugyvedek 	 8804.48427597138 0.7428450952264807 
lettek 	 3738.553712599542 1.0833205222114708 
dragak 	 11459.23797751597 0.7428450952264807 
igazan 	 6273.3218424052375 0.7428450952264807 
ugyvedekszolgaltatasai 	 11459.23797751597 0.7428450952264807 
kozonseges 	 9355.39544471654 0.7428450952264807 
halando 	 11459.23797751597 0.7428450952264807 
megfizethetetlenek 	 11459.23797751597 0.7428450952264807 
atorveny 	 10131.861126743675 0.7428450952264807 
malmai 	 11459.23797751597 0.7428450952264807 
orolnek 	 11459.23797751597 0.7428450952264807 
panaszosigazahoz 	 11459.23797751597 0.7428450952264807 
jut 	 6033.6344236483155 0.7428450952264807 
reg 	 8028.0185939442445 0.7428450952264807 
elevult 	 11459.23797751597 0.7428450952264807 
serelme 	 11459.23797751597 0.7428450952264807 
piaccal 	 11459.23797751597 0.7428450952264807 
baj 	 6700.641743171949 0.7428450952264807 
amikor 	 1075.40016462583 1.405394624927899 
magyarokat 	 8028.0185939442445 0.7428450952264807 
kozelebe 	 11459.23797751597 0.7428450952264807 
engedtek 	 8377.164375204668 0.7428450952264807 
odabent 	 11459.23797751597 0.7428450952264807 
helyfoglalt 	 11459.23797751597 0.7428450952264807 
vallalkozashoz 	 10131.861126743675 0.7428450952264807 
kellene 	 2298.3996051862596 1.0833205222114708 
ami 	 1433.8668861677734 1.2786766258132922 
dolgozoknak 	 10131.861126743675 0.7428450952264807 
amai 	 9355.39544471654 0.7428450952264807 
munkanelkulieknek 	 11459.23797751597 0.7428450952264807 
penzt 	 5454.766554011648 0.7428450952264807 
kapnak 	 7732.820042075045 0.7428450952264807 
allamtol 	 10131.861126743675 0.7428450952264807 
bankok 	 7049.787524432372 0.7428450952264807 
onmagukat 	 9355.39544471654 0.7428450952264807 
konszolidaljak 	 11459.23797751597 0.7428450952264807 
avallalkozot 	 11459.23797751597 0.7428450952264807 
sajtoszabadsag 	 4014.0092969721222 1.0833205222114708 
kozel 	 5373.264892399654 0.7428450952264807 
egymilliardba 	 11459.23797751597 0.7428450952264807 
kerul 	 4883.152480926914 0.7428450952264807 
ennyiertlehet 	 11459.23797751597 0.7428450952264807 
napilapot 	 10131.861126743675 0.7428450952264807 
inditani 	 9355.39544471654 0.7428450952264807 
radiofrekvenciahoz 	 11459.23797751597 0.7428450952264807 
