term 	 tf-idf weight 	 BM25 ranking 
 nemzet 	 1257.9093309461405 1.3378899560717743 
konferenciajan 	 21886.25148424548 0.4032965405177328 
beszelt 	 14386.837061844393 0.4032965405177328 
errol 	 5861.274609569605 0.6712389149128508 
hiba 	 16065.463715341913 0.4032965405177328 
hogy 	 125.79093309461405 1.9056891117417734 
antall 	 2552.2040900232046 1.1161797992898868 
tortenelmi 	 3907.5164063797365 0.8621767293082767 
serelmekre 	 26808.034537478616 0.4032965405177328 
hivatkozva 	 14985.057700802256 0.4032965405177328 
formalta 	 26808.034537478616 0.4032965405177328 
kulpolitikat 	 23702.73516857006 0.4032965405177328 
ertelmetlennek 	 23702.73516857006 0.4032965405177328 
bizonyult 	 21886.25148424548 0.4032965405177328 
szomszed 	 10943.12574212274 0.6712389149128508 
kapcsolatok 	 7837.826373214187 0.6712389149128508 
visszafogasaval 	 26808.034537478616 0.4032965405177328 
nyomast 	 20597.435799661504 0.4032965405177328 
gyakorolni 	 19597.752689773843 0.4032965405177328 
hataron 	 7492.528850401128 0.6712389149128508 
tuli 	 7837.826373214187 0.6712389149128508 
magyarsag 	 4014.2284592597393 0.8621767293082767 
helyzetenek 	 9045.178534855406 0.6712389149128508 
javitasa 	 9045.178534855406 0.6712389149128508 
erdekeben 	 4070.587349047458 0.8621767293082767 
torekveseiben 	 26808.034537478616 0.4032965405177328 
konszenzushiany 	 26808.034537478616 0.4032965405177328 
mutatkozik 	 19597.752689773843 0.4032965405177328 
orban 	 7193.418530922197 0.6712389149128508 
viktor 	 12570.353377519818 0.4032965405177328 
fidesz 	 1880.256282155973 1.2049245184334167 
elnoke 	 2657.780572208122 1.005134974884491 
harom 	 2228.7361324217563 1.1161797992898868 
celjat 	 20597.435799661504 0.4032965405177328 
europai 	 3714.560220702927 0.8621767293082767 
integracios 	 19597.752689773843 0.4032965405177328 
torekvesek 	 20597.435799661504 0.4032965405177328 
szomszedos 	 8246.226660432645 0.6712389149128508 
orszagokhoz 	 20597.435799661504 0.4032965405177328 
fuzodo 	 19597.752689773843 0.4032965405177328 
viszony 	 17492.136430752947 0.4032965405177328 
valamint 	 10631.122288832488 0.4032965405177328 
helyesli 	 21886.25148424548 0.4032965405177328 
kulpolitikai 	 18780.952115336928 0.4032965405177328 
konszenzus 	 21886.25148424548 0.4032965405177328 
azonban 	 1732.5463938029661 1.2049245184334167 
akkor 	 875.9707118253671 1.5038413684979888 
allna 	 21886.25148424548 0.4032965405177328 
helyre 	 17492.136430752947 0.4032965405177328 
tartalmi 	 19597.752689773843 0.4032965405177328 
kerdesekben 	 18090.35706971081 0.4032965405177328 
mutatkozna 	 26808.034537478616 0.4032965405177328 
tanacskozason 	 17492.136430752947 0.4032965405177328 
horn 	 847.6026398869428 1.5038413684979888 
gyula 	 2102.329708380881 1.1161797992898868 
kormanyfo 	 2442.352409428475 1.1161797992898868 
eloadasaban 	 18780.952115336928 0.4032965405177328 
erzekeltette 	 21886.25148424548 0.4032965405177328 
elozo 	 3959.919443964566 0.8621767293082767 
mostani 	 6021.342688889609 0.6712389149128508 
diplomaciaja 	 26808.034537478616 0.4032965405177328 
minosegi 	 18780.952115336928 0.4032965405177328 
kulonbseg 	 14985.057700802256 0.4032965405177328 
van 	 776.4242535255445 1.4706737558574365 
helyreallt 	 23702.73516857006 0.4032965405177328 
diplomacia 	 17492.136430752947 0.4032965405177328 
becsulete 	 23702.73516857006 0.4032965405177328 
hiszen 	 3503.8828473014682 0.8621767293082767 
ujbol 	 23702.73516857006 0.4032965405177328 
profik 	 26808.034537478616 0.4032965405177328 
vezetik 	 20597.435799661504 0.4032965405177328 
kulkepviseleteket 	 26808.034537478616 0.4032965405177328 
jelentette 	 2930.6373047848024 1.005134974884491 
aki 	 995.7858019171454 1.43275404011571 
diplomacianak 	 26808.034537478616 0.4032965405177328 
komoly 	 13616.94791081296 0.4032965405177328 
karokat 	 18780.952115336928 0.4032965405177328 
okozott 	 8746.068215376474 0.6712389149128508 
idejen 	 4129.156947356358 0.8621767293082767 
hozzaertok 	 26808.034537478616 0.4032965405177328 
vezettek 	 20597.435799661504 0.4032965405177328 
kulkepviseleteteket 	 26808.034537478616 0.4032965405177328 
kifejtette 	 4320.0547821444525 0.8621767293082767 
kabinet 	 14386.837061844393 0.4032965405177328 
tobb 	 2012.6549295138248 1.1161797992898868 
nagykovetet 	 21886.25148424548 0.4032965405177328 
hazahivott 	 26808.034537478616 0.4032965405177328 
helyukre 	 13404.017268739308 0.6712389149128508 
joreszt 	 18090.35706971081 0.4032965405177328 
karrierdiplomatakat 	 13404.017268739308 0.6712389149128508 
hanem 	 1285.2318228810223 1.3378899560717743 
bizalmi 	 19597.752689773843 0.4032965405177328 
embereket 	 17492.136430752947 0.4032965405177328 
nevezett 	 7658.530708025464 0.6712389149128508 
ezen 	 3907.5164063797365 0.8621767293082767 
teren 	 12960.16434643336 0.4032965405177328 
tevuton 	 26808.034537478616 0.4032965405177328 
jart 	 16492.45332086529 0.4032965405177328 
szeleskoruen 	 26808.034537478616 0.4032965405177328 
ismert 	 6808.47395540648 0.6712389149128508 
csakis 	 7837.826373214187 0.6712389149128508 
moszkvai 	 8482.234215506176 0.6712389149128508 
nemzetkozi 	 3626.69174066868 0.8621767293082767 
diplomatakepzoben 	 26808.034537478616 0.4032965405177328 
gyartottak 	 23702.73516857006 0.4032965405177328 
szukseges 	 5861.274609569605 0.6712389149128508 
reszletezni 	 26808.034537478616 0.4032965405177328 
milyen 	 3669.979795732737 0.8621767293082767 
kgb 	 14386.837061844393 0.4032965405177328 
biztonsagi 	 5497.484440288429 0.8621767293082767 
kivalogatas 	 26808.034537478616 0.4032965405177328 
kikepzes 	 26808.034537478616 0.4032965405177328 
beepitett 	 21886.25148424548 0.4032965405177328 
kontroll 	 20597.435799661504 0.4032965405177328 
szigoru 	 10298.717899830752 0.6712389149128508 
vegrehajtasaval 	 26808.034537478616 0.4032965405177328 
karrierdiplomata 	 26808.034537478616 0.4032965405177328 
kovetelmeny 	 26808.034537478616 0.4032965405177328 
tehat 	 10880.07522200604 0.4032965405177328 
fedoneve 	 26808.034537478616 0.4032965405177328 
annak 	 1437.6106639384464 1.2774736602636108 
ezek 	 3584.62323106508 0.8621767293082767 
moszkovita 	 21886.25148424548 0.4032965405177328 
kaderek 	 26808.034537478616 0.4032965405177328 
mind 	 1739.0329715159658 1.1161797992898868 
visszakeruljenek 	 26808.034537478616 0.4032965405177328 
kommunizmusban 	 20597.435799661504 0.4032965405177328 
kialakitott 	 21886.25148424548 0.4032965405177328 
peto 	 3142.5883443799544 1.005134974884491 
hatalom 	 13168.574016477678 0.4032965405177328 
termeszetesen 	 6380.510225058011 0.6712389149128508 
usa 	 1931.1442162414933 1.1161797992898868 
nagykovetevel 	 26808.034537478616 0.4032965405177328 
legfontosabb 	 13616.94791081296 0.4032965405177328 
kulugyi 	 14675.96963654071 0.4032965405177328 
poszttal 	 26808.034537478616 0.4032965405177328 
kezdte 	 18780.952115336928 0.4032965405177328 
meg 	 258.0326832710032 1.8156792253088705 
ezt 	 847.6026398869428 1.5038413684979888 
szakertelemre 	 26808.034537478616 0.4032965405177328 
hivatkozassal 	 21886.25148424548 0.4032965405177328 
valo 	 945.0253057107088 1.4706737558574365 
kadertisztogatast 	 26808.034537478616 0.4032965405177328 
igy 	 838.6062206307603 1.5038413684979888 
jeloltek 	 17492.136430752947 0.4032965405177328 
banlaki 	 4377.250296849096 1.1161797992898868 
washingtonba 	 26808.034537478616 0.4032965405177328 
nagykovetnek 	 21886.25148424548 0.4032965405177328 
holott 	 7658.530708025464 0.6712389149128508 
husz 	 5355.1545717806375 0.8621767293082767 
keresztul 	 13859.169062103796 0.4032965405177328 
kadar 	 6929.584531051898 0.6712389149128508 
janos 	 3907.5164063797365 0.8621767293082767 
szemelyes 	 8032.731857670957 0.6712389149128508 
angol 	 15675.652746428374 0.4032965405177328 
tolmacsa 	 21886.25148424548 0.4032965405177328 
ennek 	 2542.8079196608287 1.005134974884491 
megfelelo 	 6105.881023571187 0.6712389149128508 
hatterrel 	 21886.25148424548 0.4032965405177328 
sot 	 3714.560220702927 0.8621767293082767 
szemelyesen 	 18090.35706971081 0.4032965405177328 
hivatalt 	 19597.752689773843 0.4032965405177328 
viselt 	 26808.034537478616 0.4032965405177328 
kadarizmus 	 13404.017268739308 0.6712389149128508 
york 	 7406.3491729958505 0.4032965405177328 
konzulatuson 	 26808.034537478616 0.4032965405177328 
cia 	 16065.463715341913 0.4032965405177328 
fbi 	 18090.35706971081 0.4032965405177328 
secret 	 12387.470842069073 0.4032965405177328 
service 	 6800.766165906078 0.4032965405177328 
pontosan 	 7057.619378053382 0.6712389149128508 
ismeri 	 18780.952115336928 0.4032965405177328 
mindezt 	 14115.238756106764 0.4032965405177328 
tenyanyagot 	 26808.034537478616 0.4032965405177328 
ezert 	 3465.0927876059322 0.8621767293082767 
kinevezesekor 	 26808.034537478616 0.4032965405177328 
csak 	 457.4215748895056 1.6949720536254826 
oriasi 	 7057.619378053382 0.6712389149128508 
kesessel 	 23702.73516857006 0.4032965405177328 
hatalmas 	 7057.619378053382 0.6712389149128508 
diplomaciai 	 7658.530708025464 0.6712389149128508 
csatarozas 	 26808.034537478616 0.4032965405177328 
utan 	 1271.4039598304144 1.3378899560717743 
jarult 	 10943.12574212274 0.6712389149128508 
hozza 	 3142.5883443799544 1.005134974884491 
ahhoz 	 11570.670267632157 0.4032965405177328 
kommunista 	 3240.04108660834 1.005134974884491 
rendszert 	 16492.45332086529 0.4032965405177328 
kiszolgalo 	 19597.752689773843 0.4032965405177328 
szakember 	 23702.73516857006 0.4032965405177328 
washingtonban 	 20597.435799661504 0.4032965405177328 
megse 	 21886.25148424548 0.4032965405177328 
legyen 	 11570.670267632157 0.4032965405177328 
persona 	 23702.73516857006 0.4032965405177328 
grata 	 23702.73516857006 0.4032965405177328 
elfogadja 	 18090.35706971081 0.4032965405177328 
kinevezeset 	 21886.25148424548 0.4032965405177328 
vegul 	 3190.2551125290056 1.005134974884491 
dontott 	 14115.238756106764 0.4032965405177328 
liberalis 	 11879.7583318937 0.4032965405177328 
eroi 	 23702.73516857006 0.4032965405177328 
rajottek 	 23702.73516857006 0.4032965405177328 
elfogadasaval 	 21886.25148424548 0.4032965405177328 
azt 	 585.756354068909 1.6222047332740692 
ultetnek 	 23702.73516857006 0.4032965405177328 
sajat 	 1771.8537148054145 1.2049245184334167 
nagykovetukkent 	 26808.034537478616 0.4032965405177328 
budapestre 	 10298.717899830752 0.6712389149128508 
akit 	 15317.061416050929 0.4032965405177328 
akarnak 	 13616.94791081296 0.4032965405177328 
azoknak 	 14985.057700802256 0.4032965405177328 
tokeletesen 	 8032.731857670957 0.6712389149128508 
kezuk 	 26808.034537478616 0.4032965405177328 
ujsagcikkekbe 	 26808.034537478616 0.4032965405177328 
beavatkozassal 	 26808.034537478616 0.4032965405177328 
hivatalosan 	 7492.528850401128 0.6712389149128508 
szot 	 12761.020450116022 0.4032965405177328 
emel 	 26808.034537478616 0.4032965405177328 
barki 	 14386.837061844393 0.4032965405177328 
felelhetik 	 26808.034537478616 0.4032965405177328 
hat 	 3626.69174066868 0.8621767293082767 
megvizsgalhatjuk 	 26808.034537478616 0.4032965405177328 
elfogadhatosagat 	 26808.034537478616 0.4032965405177328 
ugyanugy 	 14675.96963654071 0.4032965405177328 
mint 	 914.8431497790112 1.4706737558574365 
eredeti 	 13168.574016477678 0.4032965405177328 
kormanyban 	 20597.435799661504 0.4032965405177328 
eves 	 1204.268537777922 1.43275404011571 
felso 	 16964.468431012352 0.4032965405177328 
szintu 	 17492.136430752947 0.4032965405177328 
parttagsagot 	 26808.034537478616 0.4032965405177328 
szamlaltak 	 26808.034537478616 0.4032965405177328 
jotollu 	 26808.034537478616 0.4032965405177328 
ujsagiro 	 15675.652746428374 0.4032965405177328 
konnyeden 	 21886.25148424548 0.4032965405177328 
osszeadhatna 	 26808.034537478616 0.4032965405177328 
testuletben 	 26808.034537478616 0.4032965405177328 
hany 	 8032.731857670957 0.6712389149128508 
tized 	 13404.017268739308 0.6712389149128508 
rug 	 26808.034537478616 0.4032965405177328 
azok 	 5315.561144416244 0.6712389149128508 
diplomata 	 26808.034537478616 0.4032965405177328 
kikepzesi 	 26808.034537478616 0.4032965405177328 
ideje 	 6480.08217321668 0.6712389149128508 
kolcsonos 	 18090.35706971081 0.4032965405177328 
zsarolassal 	 26808.034537478616 0.4032965405177328 
kulfoldi 	 11570.670267632157 0.4032965405177328 
orszag 	 5197.639181408898 0.6712389149128508 
kapott 	 2408.537075555844 1.1161797992898868 
kezet 	 20597.435799661504 0.4032965405177328 
ugyeinkbe 	 26808.034537478616 0.4032965405177328 
beavatkozasra 	 23702.73516857006 0.4032965405177328 
alelnok 	 4016.3659288354784 1.005134974884491 
jelcin 	 2877.367412368879 1.1161797992898868 
vegleg 	 23702.73516857006 0.4032965405177328 
lemondta 	 21886.25148424548 0.4032965405177328 
vele 	 12960.16434643336 0.4032965405177328 
talalkozast 	 23702.73516857006 0.4032965405177328 
ugyanakkor 	 3907.5164063797365 0.8621767293082767 
valtig 	 11851.36758428503 0.6712389149128508 
hazudjak 	 23702.73516857006 0.4032965405177328 
beteg 	 4241.117107753088 1.005134974884491 
orosz 	 2855.9429653462894 1.005134974884491 
allamfo 	 5225.217582142791 0.8621767293082767 
varatlanul 	 10298.717899830752 0.6712389149128508 
betegszabadsagra 	 26808.034537478616 0.4032965405177328 
ment 	 14115.238756106764 0.4032965405177328 
emiatt 	 8246.226660432645 0.6712389149128508 
mara 	 15317.061416050929 0.4032965405177328 
halasztotta 	 20597.435799661504 0.4032965405177328 
talalkozojat 	 21886.25148424548 0.4032965405177328 
gore 	 6260.317371778975 0.8621767293082767 
amerikai 	 2201.987877439642 1.1161797992898868 
alelnokkel 	 26808.034537478616 0.4032965405177328 
szamara 	 5376.93484659762 0.6712389149128508 
hetfon 	 6929.584531051898 0.6712389149128508 
csernomirgyin 	 20597.435799661504 0.4032965405177328 
maradt 	 4070.587349047458 0.8621767293082767 
targyalopartnernek 	 26808.034537478616 0.4032965405177328 
kremlben 	 23702.73516857006 0.4032965405177328 
nemi 	 16492.45332086529 0.4032965405177328 
bizonytalansag 	 20597.435799661504 0.4032965405177328 
kozoltek 	 5497.484440288429 0.8621767293082767 
barhivai 	 26808.034537478616 0.4032965405177328 
szanatoriumban 	 26808.034537478616 0.4032965405177328 
varja 	 20597.435799661504 0.4032965405177328 
betegeskedo 	 23702.73516857006 0.4032965405177328 
elnok 	 2820.3844232339593 1.005134974884491 
hirtelen 	 5105.687138683643 0.8621767293082767 
visszavonulasa 	 26808.034537478616 0.4032965405177328 
tapot 	 26808.034537478616 0.4032965405177328 
adott 	 3714.560220702927 0.8621767293082767 
talalgatasokra 	 26808.034537478616 0.4032965405177328 
egeszsegi 	 20597.435799661504 0.4032965405177328 
allapotarol 	 11851.36758428503 0.6712389149128508 
mikozben 	 4253.6734833720075 0.8621767293082767 
kozel 	 6285.176688759909 0.6712389149128508 
allok 	 23702.73516857006 0.4032965405177328 
bizonygatjak 	 26808.034537478616 0.4032965405177328 
jol 	 5785.335133816078 0.6712389149128508 
csupan 	 3714.560220702927 0.8621767293082767 
pihen 	 26808.034537478616 0.4032965405177328 
addig 	 12042.685377779218 0.4032965405177328 
fuggetlen 	 6380.510225058011 0.6712389149128508 
forrasokbol 	 26808.034537478616 0.4032965405177328 
tobbet 	 4995.019233600751 0.8621767293082767 
hallani 	 18780.952115336928 0.4032965405177328 
sulyos 	 12761.020450116022 0.4032965405177328 
londoni 	 16964.468431012352 0.4032965405177328 
times 	 7289.978993909242 0.4032965405177328 
orvosi 	 8246.226660432645 0.6712389149128508 
szakertoi 	 16492.45332086529 0.4032965405177328 
velemenyeket 	 10943.12574212274 0.6712389149128508 
idezve 	 21886.25148424548 0.4032965405177328 
legvaloszinubb 	 23702.73516857006 0.4032965405177328 
korkent 	 26808.034537478616 0.4032965405177328 
szelutest 	 26808.034537478616 0.4032965405177328 
jelolte 	 18090.35706971081 0.4032965405177328 
kozben 	 3829.265354012732 1.005134974884491 
oroszorszagi 	 20597.435799661504 0.4032965405177328 
privatizacio 	 16492.45332086529 0.4032965405177328 
atyjat 	 26808.034537478616 0.4032965405177328 
reformkozgazdasz 	 26808.034537478616 0.4032965405177328 
anatolij 	 26808.034537478616 0.4032965405177328 
csubajszot 	 26808.034537478616 0.4032965405177328 
nevezte 	 6808.47395540648 0.6712389149128508 
elnoki 	 4795.6123539481305 0.8621767293082767 
hivatal 	 4538.982636937653 0.8621767293082767 
vezetojeve 	 23702.73516857006 0.4032965405177328 
keddi 	 16065.463715341913 0.4032965405177328 
talalkozo 	 16492.45332086529 0.4032965405177328 
lemondasa 	 21886.25148424548 0.4032965405177328 
vegleges 	 8246.226660432645 0.6712389149128508 
jelcini 	 23702.73516857006 0.4032965405177328 
nyugatkiszolgalok 	 26808.034537478616 0.4032965405177328 
csernomirgyinek 	 26808.034537478616 0.4032965405177328 
nemzeti 	 3543.707429610829 0.8621767293082767 
erok 	 6693.576975978367 0.6712389149128508 
lebegyek 	 26808.034537478616 0.4032965405177328 
nyilt 	 14985.057700802256 0.4032965405177328 
utodlasi 	 26808.034537478616 0.4032965405177328 
kuzdelem 	 10298.717899830752 0.6712389149128508 
dul 	 20597.435799661504 0.4032965405177328 
patriarka 	 9390.476057668464 0.6712389149128508 
sem 	 559.0708137538402 1.639409206564822 
alekszij 	 18780.952115336928 0.4032965405177328 
pravoszlav 	 23702.73516857006 0.4032965405177328 
egyhaz 	 15317.061416050929 0.4032965405177328 
feje 	 19597.752689773843 0.4032965405177328 
kozeljovoben 	 16964.468431012352 0.4032965405177328 
utazik 	 20597.435799661504 0.4032965405177328 
magyarorszagra 	 14386.837061844393 0.4032965405177328 
johet 	 16492.45332086529 0.4032965405177328 
letre 	 6380.510225058011 0.6712389149128508 
pannonhalmi 	 20597.435799661504 0.4032965405177328 
apatsagban 	 26808.034537478616 0.4032965405177328 
pal 	 4320.0547821444525 0.8621767293082767 
papaval 	 21886.25148424548 0.4032965405177328 
tervezett 	 4462.384650652244 0.8621767293082767 
talalkozoja 	 21886.25148424548 0.4032965405177328 
patriarkatus 	 26808.034537478616 0.4032965405177328 
egyhazi 	 14115.238756106764 0.4032965405177328 
kapcsolatokkal 	 26808.034537478616 0.4032965405177328 
foglalkozo 	 15675.652746428374 0.4032965405177328 
osztalyan 	 26808.034537478616 0.4032965405177328 
junius 	 13616.94791081296 0.4032965405177328 
hajnali 	 21886.25148424548 0.4032965405177328 
vitathatatlanul 	 26808.034537478616 0.4032965405177328 
nulla 	 21886.25148424548 0.4032965405177328 
inflacio 	 3528.809689026691 1.005134974884491 
idei 	 7193.418530922197 0.6712389149128508 
legalacsonyabb 	 19597.752689773843 0.4032965405177328 
havi 	 7057.619378053382 0.6712389149128508 
inflaciot 	 16492.45332086529 0.4032965405177328 
regisztralta 	 26808.034537478616 0.4032965405177328 
ksh 	 8482.234215506176 0.6712389149128508 
juniusban 	 6865.811933220501 0.8621767293082767 
szazalekkal 	 2514.0706755039637 1.1161797992898868 
emelkedtek 	 21886.25148424548 0.4032965405177328 
fogyasztoi 	 16964.468431012352 0.4032965405177328 
arak 	 16065.463715341913 0.4032965405177328 
majushoz 	 26808.034537478616 0.4032965405177328 
kepest 	 2408.537075555844 1.1161797992898868 
egy 	 457.4215748895056 1.6949720536254826 
szazaleknal 	 21886.25148424548 0.4032965405177328 
kisebb 	 7057.619378053382 0.6712389149128508 
erteket 	 16964.468431012352 0.4032965405177328 
elmult 	 2095.058896253303 1.2049245184334167 
ket 	 726.5165484745226 1.559095562843806 
fel 	 726.5165484745226 1.559095562843806 
evben 	 3240.04108660834 1.005134974884491 
tavaly 	 5939.87916594685 0.6712389149128508 
juliusban 	 19597.752689773843 0.4032965405177328 
augusztusban 	 18090.35706971081 0.4032965405177328 
illetve 	 11143.680662108782 0.4032965405177328 
mertek 	 19597.752689773843 0.4032965405177328 
juliusahoz 	 26808.034537478616 0.4032965405177328 
viszonyitott 	 21886.25148424548 0.4032965405177328 
szazalek 	 2552.2040900232046 1.1161797992898868 
elismerik 	 23702.73516857006 0.4032965405177328 
zsugorodik 	 23702.73516857006 0.4032965405177328 
nemzetgazdasag 	 23702.73516857006 0.4032965405177328 
elkepeszto 	 16065.463715341913 0.4032965405177328 
zuhan 	 26808.034537478616 0.4032965405177328 
fogyasztas 	 21886.25148424548 0.4032965405177328 
elso 	 2598.819590704449 1.005134974884491 
alkalommal 	 16492.45332086529 0.4032965405177328 
tett 	 2126.2244577664974 1.1161797992898868 
kiserletet 	 21886.25148424548 0.4032965405177328 
brutto 	 14985.057700802256 0.4032965405177328 
termek 	 16964.468431012352 0.4032965405177328 
gdp 	 6808.47395540648 0.6712389149128508 
evkozi 	 23702.73516857006 0.4032965405177328 
valtozasainak 	 26808.034537478616 0.4032965405177328 
becslesere 	 26808.034537478616 0.4032965405177328 
adataik 	 26808.034537478616 0.4032965405177328 
tavalyi 	 15317.061416050929 0.4032965405177328 
azonos 	 14675.96963654071 0.4032965405177328 
idoszakahoz 	 23702.73516857006 0.4032965405177328 
negyedevben 	 21886.25148424548 0.4032965405177328 
szazalekot 	 5105.687138683643 0.8621767293082767 
vagyis 	 11423.771861385158 0.4032965405177328 
csokkent 	 14985.057700802256 0.4032965405177328 
belul 	 5785.335133816078 0.6712389149128508 
haztartasok 	 26808.034537478616 0.4032965405177328 
fogyasztasanak 	 26808.034537478616 0.4032965405177328 
indexe 	 19597.752689773843 0.4032965405177328 
beruhazasoke 	 26808.034537478616 0.4032965405177328 
termekek 	 21886.25148424548 0.4032965405177328 
szolgaltatasok 	 21886.25148424548 0.4032965405177328 
exportja 	 26808.034537478616 0.4032965405177328 
importja 	 23702.73516857006 0.4032965405177328 
pedig 	 1118.1416275076804 1.388982123563332 
masfel 	 4995.019233600751 0.8621767293082767 
alatt 	 2570.4636457620445 1.005134974884491 
zuhantak 	 23702.73516857006 0.4032965405177328 
realkeresetek 	 10943.12574212274 0.6712389149128508 
bogar 	 11851.36758428503 0.6712389149128508 
mdnp 	 3052.9405117855936 1.005134974884491 
orszaggyulesi 	 13168.574016477678 0.4032965405177328 
kepviseloje 	 6929.584531051898 0.6712389149128508 
nak 	 3959.919443964566 0.8621767293082767 
elmondta 	 5785.335133816078 0.6712389149128508 
mast 	 17492.136430752947 0.4032965405177328 
mas 	 1751.9414236507341 1.2049245184334167 
kombinacioban 	 26808.034537478616 0.4032965405177328 
rendezte 	 20597.435799661504 0.4032965405177328 
evtizedek 	 8482.234215506176 0.6712389149128508 
felhalmozott 	 20597.435799661504 0.4032965405177328 
problemait 	 26808.034537478616 0.4032965405177328 
teny 	 6808.47395540648 0.6712389149128508 
bokros 	 13387.153951956734 0.4032965405177328 
csomag 	 17492.136430752947 0.4032965405177328 
intezkedeseinek 	 23702.73516857006 0.4032965405177328 
hatasara 	 6030.119023236936 0.8621767293082767 
milliard 	 1880.256282155973 1.2049245184334167 
dollart 	 14115.238756106764 0.4032965405177328 
kitevo 	 20597.435799661504 0.4032965405177328 
fizetesi 	 7837.826373214187 0.6712389149128508 
merleghiany 	 26808.034537478616 0.4032965405177328 
dollarral 	 18090.35706971081 0.4032965405177328 
dollarra 	 16964.468431012352 0.4032965405177328 
merseklodott 	 26808.034537478616 0.4032965405177328 
felporgetesevel 	 26808.034537478616 0.4032965405177328 
erte 	 6929.584531051898 0.6712389149128508 
berbol 	 7900.911722856686 0.8621767293082767 
fizetesbol 	 7900.911722856686 0.8621767293082767 
eloket 	 23702.73516857006 0.4032965405177328 
sujtva 	 26808.034537478616 0.4032965405177328 
akik 	 3390.4105595477713 0.8621767293082767 
kepesek 	 14675.96963654071 0.4032965405177328 
tovabb 	 1769.6386917241534 1.2774736602636108 
gorgetni 	 23702.73516857006 0.4032965405177328 
novekvo 	 20597.435799661504 0.4032965405177328 
terheket 	 20597.435799661504 0.4032965405177328 
csokkentek 	 21886.25148424548 0.4032965405177328 
eszkozevel 	 23702.73516857006 0.4032965405177328 
forintot 	 6193.735421034537 0.6712389149128508 
dollar 	 10753.86969319524 0.4032965405177328 
huztak 	 23702.73516857006 0.4032965405177328 
elok 	 18780.952115336928 0.4032965405177328 
zsebebol 	 21886.25148424548 0.4032965405177328 
elo 	 2201.987877439642 1.1161797992898868 
alkalmazott 	 16964.468431012352 0.4032965405177328 
atlagkeresete 	 21886.25148424548 0.4032965405177328 
